N,a,r,rho_C,p_p_C,p_t_C,delta_p,H,H_p,H_t,H_t_over_H_p,delta_over_H,casimir_fraction,constraint_residual,continuity_residual,r0,epsilon
5.54,254.67799945855464,0.4999949639753426,-2.6128995995898493e-10,1.0443704198311284e-10,-1.8286350097104891e-10,-2.8730054295416172e-10,0.99999999999999556,1.0000000000048543,0.99999999999756617,0.99999999999271183,-7.2881246603795396e-12,-8.7096653319662408e-15,1.4802973661668884e-16,0,0.5,0.0001
5.5600000000000005,259.82283632295099,0.49999496397527182,-2.4120103318487308e-10,9.640754062291739e-11,-1.6880428690389526e-10,-2.6521182752681263e-10,0.999999999999996,1.0000000000045721,0.99999999999770794,0.99999999999313582,-6.8642320666091256e-12,-8.0400344394958341e-15,0,0,0.5,0.0001
5.5800000000000001,265.07160578622688,0.49999496397520521,-2.2265661649832387e-10,8.8995376663982514e-11,-1.558259965811532e-10,-2.4482137324513572e-10,0.99999999999999623,1.0000000000043061,0.99999999999784128,0.99999999999353517,-6.4649940954690991e-12,-7.4218872166108509e-15,1.4802973661668864e-16,0,0.5,0.0001
5.6000000000000005,270.42640742615276,0.49999496397514248,-2.0553796232076159e-10,8.2153086951387126e-11,-1.4384552463607436e-10,-2.259986115874615e-10,0.99999999999999656,1.0000000000040559,0.99999999999796685,0.99999999999391098,-6.0889728709415862e-12,-6.8512654106920999e-15,0,0,0.5,0.0001
5.6200000000000001,275.88938323478237,0.49999496397508336,-1.8973545282131223e-10,7.5836857470973656e-11,-1.3278615514614293e-10,-2.086230126171166e-10,0.99999999999999678,1.0000000000038201,0.9999999999980852,0.99999999999426514,-5.7348045212168018e-12,-6.3245150940437812e-15,1.4802973661668849e-16,1.3623913590178442e-16,0.5,0.0001
5.6399999999999997,281.46271847528004,0.49999496397502768,-1.7514789798843821e-10,7.0006242790071508e-11,-1.2257707038925487e-10,-1.9258331317932636e-10,0.99999999999999711,1.000000000003598,0.99999999999819666,0.99999999999459865,-5.4012250411481528e-12,-5.8382632662813079e-15,0,0,0.5,0.0001
5.6600000000000001,287.14864255605431,0.49999496397497528,-1.6168188766839842e-10,6.4623907068645682e-11,-1.1315289736852206e-10,-1.7777680443716774e-10,0.99999999999999734,1.0000000000033886,0.99999999999830169,0.99999999999491307,-5.0870411565107127e-12,-5.3893962556133096e-15,0,1.5987810703523026e-16,0.5,0.0001
5.6799999999999997,292.94942992255045,0.49999496397492588,-1.4925119342135749e-10,5.9655384982454526e-11,-1.0445328920190602e-10,-1.6410867418436053e-10,0.99999999999999745,1.0000000000031914,0.99999999999840039,0.99999999999520894,-4.7911258454574933e-12,-4.975039780711942e-15,0,0,0.5,0.0001
5.7000000000000002,298.86740096706029,0.49999496397487941,-1.3777621636497773e-10,5.5068861027306038e-11,-9.6422538696141884e-11,-1.5149139972344792e-10,0.99999999999999767,1.000000000003006,0.99999999999849354,0.9999999999954875,-4.51241824611996e-12,-4.5925405454992789e-15,1.4802973661668822e-16,1.8761869663938879e-16,0.5,0.0001
5.7199999999999998,304.90492295690854,0.49999496397483562,-1.2718347746982125e-10,5.0834965791212897e-11,-8.9009221630517085e-11,-1.3984418742172997e-10,0.99999999999999778,1.0000000000028311,0.99999999999858113,0.99999999999575007,-4.2499190900864859e-12,-4.2394492489940596e-15,1.4802973661668817e-16,1.0162245386172892e-16,0.5,0.0001
5.7400000000000002,311.06441098139294,0.49999496397479437,-1.174051470426953e-10,4.6926587889884968e-11,-8.2165867466290136e-11,-1.290924553561751e-10,0.999999999999998,1.0000000000026665,0.99999999999866374,0.9999999999959972,-4.0026866930359461e-12,-3.9135049014231919e-15,1.480297366166881e-16,0,0.5,0.0001
5.7599999999999998,317.34832891785044,0.49999496397475551,-1.0837861038504497e-10,4.3318700361311572e-11,-7.5848655373178263e-11,-1.1916735573448985e-10,0.99999999999999822,1.0000000000025115,0.99999999999874156,0.99999999999623002,-3.7698334309073268e-12,-3.612620346168179e-15,0,1.1925505434357804e-16,0.5,0.0001
5.7800000000000002,323.75919041724285,0.49999496397471893,-1.0004606684510859e-10,3.9988200407759624e-11,-7.0017133626434102e-11,-1.1000533403419373e-10,0.99999999999999822,1.0000000000023652,0.99999999999881473,0.99999999999644951,-3.5505226299854079e-12,-3.334868894836964e-15,1.4802973661668805e-16,1.2918745812526062e-16,0.5,0.0001
5.7999999999999998,330.29955990964862,0.49999496397468446,-9.2354159696414628e-11,3.6913761458994927e-11,-6.4633960577704774e-11,-1.0154772203669971e-10,0.99999999999999845,1.0000000000022278,0.99999999999888378,0.99999999999665601,-3.3439657992833517e-12,-3.0784719898804972e-15,0,0,0.5,0.0001
5.8200000000000003,336.97205363007134,0.49999496397465198,-8.5253634472566042e-11,3.407569660942143e-11,-5.9664665540993739e-11,-9.3740362150415162e-11,0.99999999999999856,1.0000000000020981,0.99999999999894873,0.99999999999685063,-3.1494201336023332e-12,-2.8417878157522096e-15,1.4802973661668795e-16,1.5160288650576654e-16,0.5,0.0001
5.8399999999999999,343.77934066496647,0.49999496397462145,-7.869902357050057e-11,3.1455832554674094e-11,-5.5077428062587329e-11,-8.6533260617261423e-11,0.99999999999999867,1.0000000000019762,0.9999999999990099,0.99999999999703371,-2.9661862156489527e-12,-2.6233007856833591e-15,0,0,0.5,0.0001
5.8600000000000003,350.72414401991358,0.49999496397459264,-7.2648355102599156e-11,2.9037393220425236e-11,-5.0842874161512198e-11,-7.9880267381937431e-11,0.99999999999999878,1.0000000000018612,0.99999999999906752,0.99999999999720635,-2.7936058455906316e-12,-2.4216118367533112e-15,0,0,0.5,0.0001
5.8799999999999999,357.80924170885254,0.4999949639745655,-6.7062884133313025e-11,2.6804892338235197e-11,-4.6933888235774116e-11,-7.3738780574009309e-11,0.99999999999999889,1.0000000000017528,0.99999999999912192,0.9999999999973691,-2.6310599264297129e-12,-2.2354294711104391e-15,0,9.6362520328342451e-17,0.5,0.0001
5.9000000000000004,365.03746786532889,0.49999496397453996,-6.1906844579296409e-11,2.4744034280562353e-11,-4.3325439429929383e-11,-6.8069473710491733e-11,0.99999999999999889,1.0000000000016509,0.99999999999917288,0.99999999999752198,-2.4779663335764627e-12,-2.0635614859765515e-15,1.4802973661668785e-16,1.0438827208025204e-16,0.5,0.0001
5.9199999999999999,372.4117138761822,0.49999496397451593,-5.7147220184367523e-11,2.2841622519941526e-11,-3.9994421352154518e-11,-6.2836043872096051e-11,0.999999999999999,1.0000000000015548,0.99999999999922107,0.99999999999766631,-2.3337776970016872e-12,-1.9049073394789212e-15,1.4802973661668783e-16,1.1308246516146482e-16,0.5,0.0001
5.9400000000000004,379.93492953814206,0.49999496397449328,-5.2753533102747603e-11,2.1085475126153797e-11,-3.6919504114450705e-11,-5.8004979240604498e-11,0.99999999999999911,1.0000000000014644,0.99999999999926648,0.99999999999780209,-2.1979790243491928e-12,-1.7584511034249232e-15,0,0,0.5,0.0001
5.96,387.6101242377834,0.49999496397447196,-4.8697648736796425e-11,1.9464346760283784e-11,-3.4080997748540106e-11,-5.3545344508823887e-11,0.99999999999999911,1.0000000000013791,0.99999999999930911,0.99999999999792999,-2.0700850933887631e-12,-1.623254957893217e-15,1.4802973661668778e-16,1.3270350218551663e-16,0.5,0.0001
5.9800000000000004,395.44036815532411,0.49999496397445187,-4.4953595579532526e-11,1.7967856666157728e-11,-3.1460726122845122e-11,-4.9428582789002854e-11,0.99999999999999922,1.000000000001299,0.9999999999993493,0.99999999999805034,-1.9496375421899097e-12,-1.4984531859844199e-15,0,1.4375598775273861e-16,0.5,0.0001
6,403.42879349273511,0.49999496397443294,-4.1497398908321715e-11,1.6586422198064091e-11,-2.9041910553192904e-11,-4.5628332751256995e-11,0.99999999999999933,1.0000000000012235,0.99999999999938727,0.9999999999981638,-1.8362015853970556e-12,-1.3832466302773924e-15,0,0,0.5,0.0001
6.0200000000000005,411.57859572666592,0.49999496397441512,-3.8306927264799628e-11,1.5311197459104646e-11,-2.6809062361952135e-11,-4.2120259821056781e-11,0.99999999999999933,1.0000000000011522,0.99999999999942291,0.99999999999827072,-1.7293622849864214e-12,-1.2768975754933228e-15,0,1.6869921439798842e-16,0.5,0.0001
6.04,419.8930348866748,0.4999949639743983,-3.5361750737981375e-11,1.4134016657254391e-11,-2.4747883697617883e-11,-3.8881900354872274e-11,0.99999999999999933,1.0000000000010851,0.99999999999945643,0.9999999999983713,-1.6287310094389994e-12,-1.1787250245993806e-15,1.480297366166877e-16,0,0.5,0.0001
6.0600000000000005,428.37543685928711,0.49999496397438253,-3.2643010143080981e-11,1.3047341816413674e-11,-2.284517597974733e-11,-3.5892517796161001e-11,0.99999999999999944,1.0000000000010221,0.99999999999948808,0.999999999998466,-1.5339538403970304e-12,-1.0881003381027006e-15,1.480297366166877e-16,0,0.5,0.0001
6.0800000000000001,437.02919471839147,0.4999949639743676,-3.0133296258343524e-11,1.2044214507626401e-11,-2.1088755382984963e-11,-3.3132969890611363e-11,0.99999999999999944,1.0000000000009626,0.99999999999951783,0.99999999999855527,-1.4446900423677049e-12,-1.004443208611452e-15,1.480297366166877e-16,2.1445873296330473e-16,0.5,0.0001
6.1000000000000005,445.85777008251716,0.49999496397435361,-2.7816538346588676e-11,1.1118211291377858e-11,-1.946737481898327e-11,-3.0585586110361125e-11,0.99999999999999956,1.0000000000009066,0.99999999999954603,0.99999999999863942,-1.3606191977689726e-12,-9.2721794488629012e-16,0,0,0.5,0.0001
6.1200000000000001,454.864694499525,0.4999949639743404,-2.567790124762722e-11,1.0263402585652156e-11,-1.797065191663969e-11,-2.8234054502291846e-11,0.99999999999999956,1.0000000000008538,0.99999999999957245,0.99999999999871869,-1.2814397816741511e-12,-8.5593004158757486e-16,0,1.2583482725577513e-16,0.5,0.0001
6.1400000000000006,464.05357085927653,0.49999496397432797,-2.370369038258687e-11,9.4743146963630178e-12,-1.6589002539474943e-11,-2.6063317235837962e-11,0.99999999999999956,1.000000000000804,0.99999999999959732,0.9999999999987933,-1.2068677803212614e-12,-7.9012301275289624e-16,1.4802973661668765e-16,1.3631524102928947e-16,0.5,0.0001
6.1600000000000001,473.42807483483483,0.49999496397431625,-2.1881264061854039e-11,8.7458947670244359e-12,-1.5313579414439237e-11,-2.4059474181463673e-11,0.99999999999999956,1.0000000000007574,0.99999999999962064,0.99999999999886324,-1.1366354922157227e-12,-7.2937546872846859e-16,1.4802973661668765e-16,0,0.5,0.0001
6.1799999999999997,482.99195635278551,0.49999496397430521,-2.0198952535100261e-11,8.0734784232181172e-12,-1.413621547915919e-11,-2.2209693902377305e-11,0.99999999999999956,1.0000000000007132,0.99999999999964273,0.99999999999892952,-1.0704904897702825e-12,-6.7329841783667578e-16,1.4802973661668765e-16,1.5996741722973015e-16,0.5,0.0001
6.2000000000000002,492.74904109325632,0.49999496397429483,-1.8645983265039082e-11,7.4527599046728703e-12,-1.3049371584855978e-11,-2.0502131489528846e-11,0.99999999999999967,1.0000000000006719,0.9999999999996636,0.9999999999989917,-1.0081947194262491e-12,-6.2153277550130312e-16,0,0,0.5,0.0001
6.2199999999999998,502.70323202023889,0.49999496397428506,-1.7212411946409499e-11,6.879764493698826e-12,-1.2046088220054164e-11,-1.8925852713752989e-11,0.99999999999999967,1.0000000000006326,0.99999999999968314,0.99999999999905054,-9.495237181999771e-13,-5.7374706488031702e-16,0,1.8772350312356132e-16,0.5,0.0001
6.2400000000000002,512.85851094282907,0.49999496397427584,-1.588905882847141e-11,6.3508230634240819e-12,-1.1119940945947747e-11,-1.7470764009371828e-11,0.99999999999999967,1.0000000000005957,0.99999999999970157,0.99999999999910583,-8.9426592459856674e-13,-5.2963529428238075e-16,0,1.0167922161619458e-16,0.5,0.0001
6.2599999999999998,523.21894010800065,0.49999496397426718,-1.4667449933261056e-11,5.8625485828563206e-12,-1.026499925805869e-11,-1.6127547840915009e-11,0.99999999999999978,1.0000000000005613,0.999999999999719,0.99999999999915767,-8.4222206184882559e-13,-4.8891499777536884e-16,0,1.1014778582807706e-16,0.5,0.0001
6.2800000000000002,533.78866382556134,0.49999496397425897,-1.3539762793200989e-11,5.4118144283207168e-12,-9.4757886107608519e-12,-1.4887603039081569e-11,0.99999999999999978,1.0000000000005287,0.99999999999973532,0.99999999999920663,-7.9320457138340269e-13,-4.5132542644003316e-16,0,1.1932167192058465e-16,0.5,0.0001
6.2999999999999998,544.57191012592898,0.49999496397425131,-1.249877636060157e-11,4.9957343623941264e-12,-8.747255361497847e-12,-1.3742989723891974e-11,0.99999999999999978,1.0000000000004978,0.99999999999975075,0.99999999999925293,-7.4703707452815237e-13,-4.1662587868671919e-16,0,0,0.5,0.0001
6.3200000000000003,555.57299245140302,0.49999496397424403,-1.1537824768302273e-11,4.6116440521316176e-12,-8.074734410216946e-12,-1.2686378462348563e-11,0.99999999999999978,1.0000000000004687,0.9999999999997653,0.99999999999929656,-7.0355384033464149e-13,-3.8459415894340931e-16,0,1.4002527914371902e-16,0.5,0.0001
6.3399999999999999,566.79631138159573,0.49999496397423721,-1.0650754645364555e-11,4.2570840082395713e-12,-7.4539193268020637e-12,-1.1711003335041634e-11,0.99999999999999978,1.0000000000004414,0.99999999999977895,0.99999999999933753,-6.625992375018564e-13,-3.5502515484548533e-16,1.4802973661668758e-16,1.5168757404396394e-16,0.5,0.0001
6.3600000000000003,578.24635639372661,0.49999496397423077,-9.8318857144894881e-12,3.9297838359472241e-12,-6.8808347752183565e-12,-1.0810618611165581e-11,0.99999999999999978,1.0000000000004159,0.99999999999979172,0.99999999999937583,-6.2402714833102477e-13,-3.2772952381631642e-16,1.4802973661668758e-16,0,0.5,0.0001
6.3799999999999999,589.92770765846865,0.49999496397422472,-9.0759744188505902e-12,3.6276476967289919e-12,-6.3518110577897912e-12,-9.9794587545187827e-12,0.99999999999999978,1.0000000000003917,0.99999999999980382,0.99999999999941214,-5.8770032265760232e-13,-3.0253248062835311e-16,1.4802973661668758e-16,1.780070171349612e-16,0.5,0.0001
6.4000000000000004,601.84503787208223,0.499994963974219,-8.3781803454279829e-12,3.3487408877824634e-12,-5.8634606166052223e-12,-9.2122015043876866e-12,0.99999999999999978,1.0000000000003688,0.99999999999981526,0.99999999999944644,-5.5348964970434836e-13,-2.7927267818093286e-16,1.4802973661668758e-16,9.6416349808847861e-17,0.5,0.0001
6.4199999999999999,614.00311412555163,0.49999496397421367,-7.7340352298398751e-12,3.0912774533253855e-12,-5.4126563415826303e-12,-8.5039337949080158e-12,0.99999999999999978,1.0000000000003473,0.99999999999982603,0.99999999999947875,-5.2127332579953293e-13,-2.5780117432799592e-16,1.4802973661668758e-16,1.0444658486034824e-16,0.5,0.0001
6.4400000000000004,626.40679981148924,0.49999496397420856,-7.1394143441953516e-12,2.8536087483811907e-12,-4.9965115462882715e-12,-7.8501202946694614e-12,0.99999999999999978,1.0000000000003271,0.99999999999983613,0.99999999999950906,-4.9093589590420518e-13,-2.3798047813984512e-16,1.4802973661668758e-16,0,0.5,0.0001
