run_id,run_kind,perturbation,r0,epsilon,delta0,max_q,N_at_max_q,first_crossing_N,last_crossing_N,dwell_time_within_0p1_percent,dwell_time_within_1_percent,q_at_N_10,q_at_N_20,max_abs_delta_over_H,max_abs_casimir_fraction,minimum_H_p,minimum_H_t,constraint_residual,continuity_residual,classification,valid,invalid_reason
135,grid,baseline,1.1,0.1778279410038923,0.0,1.003258675694701,0.28,,,0.0,0.0,1.0000000000000029,1.0000000000000002,0.0032516117292937315,0.052584388825748986,0.9747012829550098,0.9747012829550098,1.5489276369426556e-16,2.7945867786707503e-16,NO_CROSSING,True,
136,grid,baseline,1.1,0.24879023672388398,0.0,1.0046129666169177,0.28,,,0.0,0.0,1.0000000000000042,1.0,0.00459882380313035,0.07514503536693512,0.9644205883518191,0.9644205883518191,1.5915343641010662e-16,3.1298114393698784e-16,NO_CROSSING,True,
137,grid,baseline,1.1,0.3480700588428413,0.0,1.0065626877049245,0.28,,,0.0,0.0,1.000000000000006,1.0000000000000002,0.006534100198899213,0.10838168911037394,0.9498506598713117,0.9498506598713117,1.6337913612961197e-16,2.792023991731324e-16,NO_CROSSING,True,
138,grid,baseline,1.1,0.4869675251658631,0.0,1.0094045942521603,0.28,,,0.0,0.0,1.0000000000000082,1.0000000000000002,0.009345997376687308,0.15848591179861912,0.9290832310947084,0.9290832310947084,1.6588087384587595e-16,3.2842416225701823e-16,NO_CROSSING,True,
139,grid,baseline,1.1,0.6812920690579622,0.0,1.0136258329701446,0.27,,,0.0,0.0,1.0000000000000115,1.0,0.013503171662385424,0.23669955662650824,0.8992240163489863,0.8992240163489863,1.8306830964139625e-16,2.999047540909286e-16,NO_CROSSING,True,
140,grid,baseline,1.1,0.9531618832347882,0.0,1.0200850755029722,0.27,,,0.0,0.0,1.0000000000000173,1.0000000000000004,0.019819688871354477,0.3656964600470068,0.8557027114866754,0.8557027114866754,1.993058093985381e-16,3.115626763195552e-16,NO_CROSSING,True,
141,grid,baseline,1.1,1.333521432163324,0.0,1.0304513471925039,0.26,,,0.0,0.0,1.0000000000000253,1.000000000000001,0.02984545759820909,0.599047523549554,0.7908048322642827,0.7908048322642827,2.3127418885347794e-16,2.9980898941325233e-16,NO_CROSSING,True,
142,grid,baseline,1.1,1.865663578576915,0.0,1.0486041837915046,0.24,,,0.0,0.0,1.000000000000039,1.0000000000000016,0.04707870251826237,1.10138345337814,0.6898383683678536,0.6898383683678536,2.1908574228418176e-16,3.895123502650078e-16,NO_CROSSING,True,
143,grid,baseline,1.1,2.6101572156825386,0.0,1.0872160025601407,0.21,0.1404039827545437,0.2957463464317407,0.010000000000000009,0.30000000000000004,1.0000000000000653,0.9999999999999983,0.08242356656510205,2.7491726069674227,0.5164547574464333,0.5164547574464333,2.1662473223887868e-16,3.1323448106961817e-16,TRANSIENT_CROSSING,True,
144,grid,baseline,1.1,3.651741272548377,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
145,grid,baseline,1.1,5.108969774506935,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
146,grid,baseline,1.1,7.1477057679418605,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
147,grid,baseline,1.1,10.0,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
148,grid,baseline,1.25,1e-06,0.0,1.000000046274743,0.29,,,0.0,0.0,0.9999999999998055,1.0000000000000007,4.6274741629345846e-08,2.894145780613797e-07,0.9999998552927424,0.9999998552927424,1.480297777787934e-16,2.6770410723615964e-16,NO_CROSSING,True,
149,grid,baseline,1.25,1.3990503141372929e-06,0.0,1.0000000647406984,0.29,,,0.0,0.0,0.9999999999999927,0.9999999999999997,6.474069561344314e-08,4.049056031156295e-07,0.99999979754726,0.99999979754726,1.4802978977698414e-16,3.343308595817054e-16,NO_CROSSING,True,
150,grid,baseline,1.25,1.9573417814876616e-06,0.0,1.0000000905755042,0.29,,,0.0,0.0,1.0,0.9999999999999983,9.057549881529693e-08,5.664834027659625e-07,0.9999997167584189,0.9999997167584189,1.480298171850186e-16,3.076358210673285e-16,NO_CROSSING,True,
151,grid,baseline,1.25,2.7384196342643613e-06,0.0,1.0000001267197074,0.29,,,0.0,0.0,0.999999999999995,1.0000000000000013,1.2671969671887524e-07,7.925389617509784e-07,0.9999996037307547,0.9999996037307547,1.4802983658961745e-16,3.0997125169156805e-16,NO_CROSSING,True,
152,grid,baseline,1.25,3.831186849557285e-06,0.0,1.000000177287284,0.29,,,0.0,0.0,0.9999999999999973,0.9999999999999997,1.7728726312319646e-07,1.1088022340767843e-06,0.999999445599344,0.999999445599344,1.4802990075239022e-16,3.2890517278859045e-16,NO_CROSSING,True,
153,grid,baseline,1.25,5.3600231653917955e-06,0.0,1.0000002480339012,0.29,,,0.0,0.0,0.999999999999999,0.9999999999999897,2.480338600717659e-07,1.5512708002887625e-06,0.9999992243655023,0.9999992243655023,1.4802993229800672e-16,3.314020700362698e-16,NO_CROSSING,True,
154,grid,baseline,1.25,7.498942093324558e-06,0.0,1.0000003470120415,0.29,,,0.0,0.0,0.99999999999999,1.0000000000000002,3.4701196135409635e-07,2.170307243952365e-06,0.9999989148481444,0.9999989148481444,1.4803004528949371e-16,3.11881171557931e-16,NO_CROSSING,True,
155,grid,baseline,1.25,1.0491397291363112e-05,0.0,1.0000004854875693,0.29,,,0.0,0.0,0.9999999999999973,1.0,4.854874121403802e-07,3.0363716611114728e-06,0.9999984818176267,0.9999984818176267,1.4803018608998482e-16,3.286220483047084e-16,NO_CROSSING,True,
156,grid,baseline,1.25,1.4677992676220705e-05,0.0,1.000000679222058,0.29,,,0.0,0.0,0.999999999999957,0.9999999999999987,6.792217504396245e-07,4.248041873519512e-06,0.9999978759858305,0.9999978759858305,1.480303171057685e-16,2.7692288753414865e-16,NO_CROSSING,True,
157,grid,baseline,1.25,2.0535250264571462e-05,0.0,1.000000950266855,0.29,,,0.0,0.0,1.0000000000000007,0.9999999999999997,9.502662530514492e-07,5.9432343924824525e-06,0.9999970283960494,0.9999970283960494,1.480306163921093e-16,3.076357506645344e-16,NO_CROSSING,True,
158,grid,baseline,1.25,2.8729848333536687e-05,0.0,1.0000013294731407,0.29,,,0.0,0.0,0.9999999999999937,0.999999999999999,1.3294719624148169e-06,8.314903663831697e-06,0.9999958425740945,0.9999958425740945,1.480309674696869e-16,2.9931755800429604e-16,NO_CROSSING,True,
159,grid,baseline,1.25,4.019450333615128e-05,0.0,1.0000018600037268,0.29,,,0.0,0.0,1.0,1.0,1.8600014203542584e-06,1.1633007181978098e-05,0.9999941835471561,0.9999941835471561,1.4803145864767672e-16,2.9798347187942953e-16,NO_CROSSING,True,
160,grid,baseline,1.25,5.623413251903491e-05,0.0,1.000002602246456,0.29,,,0.0,0.0,1.0,1.0,2.602241941669652e-06,1.6275237904487623e-05,0.9999918624803777,0.9999918624803777,1.480321458358679e-16,3.032786192421704e-16,NO_CROSSING,True,
161,grid,baseline,1.25,7.86743807659941e-05,0.0,1.000003640688714,0.29,,,0.0,0.0,1.0,0.9999999999999997,3.640679877618118e-06,2.2770024586017752e-05,0.9999886151821311,0.9999886151821311,1.4803310725742975e-16,2.907366319075688e-16,NO_CROSSING,True,
162,grid,baseline,1.25,0.00011006941712522103,0.0,1.0000050935360336,0.29,,,0.0,0.0,0.9999999999999997,0.999999999999999,5.093518737580781e-06,3.185669951223339e-05,0.9999840720308022,0.9999840720308022,1.4803445235552582e-16,3.2442764355254645e-16,NO_CROSSING,True,
163,grid,baseline,1.25,0.0001539926526059492,0.0,1.0000071261706187,0.29,,,0.0,0.0,1.0000000000000002,1.0,7.1261367638547375e-06,4.456969204887715e-05,0.9999777158988694,0.9999777158988694,1.4803535871739708e-16,3.1424971894793465e-16,NO_CROSSING,True,
164,grid,baseline,1.25,0.00021544346900318845,0.0,1.0000099699836498,0.29,,,0.0,0.0,1.0,1.0,9.969917383334585e-06,6.235635070395318e-05,0.9999688232826902,0.9999688232826902,1.4803825748820375e-16,3.324128039140743e-16,NO_CROSSING,True,
165,grid,baseline,1.25,0.0003014162529877392,0.0,1.0000139487287945,0.29,,,0.0,0.0,1.0000000000000002,1.0,1.3948599084346465e-05,8.724184290763208e-05,0.9999563819325159,0.9999563819325159,1.4804214458091172e-16,2.821580329256657e-16,NO_CROSSING,True,
166,grid,baseline,1.25,0.00042169650342858224,0.0,1.000019515404108,0.29,,,0.0,0.0,1.0000000000000002,0.999999999999999,1.951515021061937e-05,0.00012205997710782295,0.9999389755978672,0.9999389755978672,1.4804780512295022e-16,3.2054684562011974e-16,NO_CROSSING,True,
167,grid,baseline,1.25,0.0005899746255923565,0.0,1.0000273038753338,0.29,,,0.0,0.0,1.0000000000000007,1.0,2.730337834175474e-05,0.00017077636750393053,0.9999146227514046,0.9999146227514046,1.4805402519252663e-16,3.079773854592267e-16,NO_CROSSING,True,
168,grid,baseline,1.25,0.000825404185268019,0.0,1.0000382011457047,0.29,,,0.0,0.0,0.9999999999999997,0.9999999999999937,3.820017284453948e-05,0.00023894101404258437,0.9998805508985196,0.9998805508985196,1.4805987619765043e-16,3.191163754288301e-16,NO_CROSSING,True,
169,grid,baseline,1.25,0.0011547819846894581,0.0,1.0000534485555523,0.29,,,0.0,0.0,1.0000000000000002,0.999999999999998,5.344665112144815e-05,0.00033432237822372156,0.9998328807135088,0.9998328807135088,1.4807362834260084e-16,2.902481619683726e-16,NO_CROSSING,True,
170,grid,baseline,1.25,0.0016155980984398745,0.0,1.000074783542928,0.29,,,0.0,0.0,1.0,0.999999999999998,7.477981472829595e-05,0.0004677962376514195,0.9997661839116919,0.9997661839116919,1.480936580512649e-16,3.246028509477757e-16,NO_CROSSING,True,
171,grid,baseline,1.25,0.0022603030271419215,0.0,1.0001046383211394,0.29,,,0.0,0.0,1.0000000000000004,1.0,0.00010463102219641638,0.0006545926688245366,0.9996728642623213,0.9996728642623213,1.4812663579704486e-16,3.0225667270388777e-16,NO_CROSSING,True,
172,grid,baseline,1.25,0.0031622776601683794,0.0,1.000146418519173,0.29,,,0.0,0.0,1.0,1.0000000000000002,0.00014640422831281775,0.0009160473646389861,0.9995422907561962,0.9995422907561962,1.4816533886680345e-16,3.0611813054081037e-16,NO_CROSSING,True,
173,grid,baseline,1.25,0.004424185553847919,0.0,1.0002048943478394,0.29,,,0.0,0.0,1.0000000000000002,1.0,0.00020486636386598172,0.001282065010830873,0.999359583220795,0.999359583220795,1.482195203625663e-16,3.1055342362494875e-16,NO_CROSSING,True,
174,grid,baseline,1.25,0.00618965818891261,0.0,1.0002867504780533,0.29,,,0.0,0.0,1.0000000000000002,1.0,0.00028669567130622356,0.001794591584357818,0.9991039101141393,0.9991039101141393,1.4827493133909678e-16,3.0761233848714795e-16,NO_CROSSING,True,
175,grid,baseline,1.25,0.008659643233600663,0.0,1.0004013604870812,0.29,,,0.0,0.0,1.0000000000000002,1.0000000000000007,0.00040125312231538727,0.0025125232189647105,0.9987461007346781,0.9987461007346781,1.483341070224679e-16,3.0725957118630073e-16,NO_CROSSING,True,
176,grid,baseline,1.25,0.012115276586285901,0.0,1.0005618804500533,0.29,,,0.0,0.0,1.0000000000000007,1.0000000000000007,0.0005616700557708552,0.0035186743031883853,0.9982452921769619,0.9982452921769619,1.4855060504702842e-16,3.330220076500332e-16,NO_CROSSING,True,
177,grid,baseline,1.25,0.01694988151390348,0.0,1.0007867988239059,0.29,,,0.0,0.0,1.0000000000000009,1.0000000000000002,0.0007863863386750403,0.0049297243536438875,0.997544213863826,0.997544213863826,1.4875948241435028e-16,3.1164173591790554e-16,NO_CROSSING,True,
178,grid,baseline,1.25,0.023713737056616554,0.0,1.001102144086215,0.29,,,0.0,0.0,1.0000000000000013,1.0000000000000013,0.0011013348664083349,0.006910526849637441,0.9965625423332857,0.9965625423332857,1.4901232286879048e-16,3.2880857751763673e-16,NO_CROSSING,True,
179,grid,baseline,1.25,0.03317671127842862,0.0,1.001544651125028,0.29,,,0.0,0.0,1.0000000000000016,1.0000000000000016,0.0015430621299247155,0.00969490990788656,0.9951875094085518,0.9951875094085518,1.4946487157687448e-16,2.7514741570922753e-16,NO_CROSSING,True,
180,grid,baseline,1.25,0.04641588833612782,0.0,1.0021663459991614,0.29,,,0.0,0.0,1.000000000000002,1.0000000000000002,0.0021632218078889943,0.013616345080385192,0.9932605746478042,0.9932605746478042,1.5004536059261888e-16,3.3287933900500867e-16,NO_CROSSING,True,
181,grid,baseline,1.25,0.06493816315762113,0.0,1.0030412704209821,0.29,,,0.0,0.0,1.0000000000000027,1.0,0.0030351166805921855,0.019154027314829975,0.9905584053194071,0.9905584053194071,1.5053904555459392e-16,3.193226221147397e-16,NO_CROSSING,True,
182,grid,baseline,1.25,0.0908517575651688,0.0,1.004275516820084,0.29,,,0.0,0.0,1.000000000000004,1.0,0.004263364761585105,0.027003849713444716,0.9867655164870505,0.9867655164870505,1.5171213166606816e-16,2.947411347787679e-16,NO_CROSSING,True,
183,grid,baseline,1.25,0.12710617996147458,0.0,1.0060225525045616,0.29,,,0.0,0.0,1.0000000000000053,1.0000000000000007,0.00599846844379509,0.03819128974164689,0.9814344752473126,0.9814344752473126,1.5323324682580068e-16,2.5961012159369464e-16,NO_CROSSING,True,
184,grid,baseline,1.25,0.1778279410038923,0.0,1.0085078617090197,0.28,,,0.0,0.0,1.0000000000000073,1.0,0.00845987806060991,0.054258448014837875,0.9739271104050038,0.9739271104050038,1.557302836298556e-16,3.208895137891975e-16,NO_CROSSING,True,
185,grid,baseline,1.25,0.24879023672388398,0.0,1.0120684811080654,0.28,,,0.0,0.0,1.0000000000000107,1.0,0.0119721572721574,0.07759027172076528,0.9633257493971752,0.9633257493971752,1.5951540410352963e-16,3.2255370928813696e-16,NO_CROSSING,True,
186,grid,baseline,1.25,0.3480700588428413,0.0,1.0172205190144274,0.28,,,0.0,0.0,1.0000000000000153,1.0,0.017025065373107707,0.11202113986441088,0.9482950384446904,0.9482950384446904,1.6076950377678615e-16,3.328169061102565e-16,NO_CROSSING,True,
187,grid,baseline,1.25,0.4869675251658631,0.0,1.0247857567969785,0.28,,,0.0,0.0,1.000000000000022,0.9999999999999997,0.024382858398131042,0.1640568938425931,0.9268573460696657,0.9268573460696657,1.7231503540235844e-16,3.3045074016940797e-16,NO_CROSSING,True,
188,grid,baseline,1.25,0.6812920690579622,0.0,1.0361442519242277,0.27,,,0.0,0.0,1.0000000000000315,1.0,0.03529380643675112,0.24560271046684182,0.8960045760835021,0.8960045760835021,1.809690457905994e-16,2.8336146696253217e-16,NO_CROSSING,True,
189,grid,baseline,1.25,0.9531618832347882,0.0,1.0538228943827868,0.27,,,0.0,0.0,1.000000000000046,1.0,0.051958522342567044,0.38094626982239727,0.8509648262866043,0.8509648262866043,2.0141259379548932e-16,2.9971609652881744e-16,NO_CROSSING,True,
190,grid,baseline,1.25,1.333521432163324,0.0,1.082967152333229,0.26,,,0.05999999999999997,0.28,1.0000000000000693,1.0,0.07861864241238865,0.6285065006187907,0.7836195308129015,0.7836195308129015,2.1256343079704085e-16,3.2024923051033356e-16,NO_CROSSING,True,
191,grid,baseline,1.25,1.865663578576915,0.0,1.1364810221871822,0.24,0.06745650101079646,0.6220920814551063,0.0,0.13,1.0000000000001097,1.0,0.12509862962367865,1.1736771575872824,0.6782697979942077,0.6782697979942077,2.5733315024292854e-16,3.233480704343568e-16,TRANSIENT_CROSSING,True,
192,grid,baseline,1.25,2.6101572156825386,0.0,1.2629406099994367,0.21,0.021690505553461928,0.881721499158561,0.0,0.10999999999999999,1.000000000000194,0.9999999999999993,0.22372331362840472,3.088597129724893,0.49455299956441534,0.49455299956441534,2.6053494452095545e-16,3.527878879882143e-16,TRANSIENT_CROSSING,True,
193,grid,baseline,1.25,3.651741272548377,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
194,grid,baseline,1.25,5.108969774506935,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
195,grid,baseline,1.25,7.1477057679418605,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
196,grid,baseline,1.25,10.0,0.0,,,,,0.0,0.0,,,,,,,,,INVALID,False,rho_total_nonpositive
197,grid,baseline,1.5,1e-06,0.0,1.0000001026173166,0.29,,,0.0,0.0,0.9999999999999947,1.0,1.0261730961104907e-07,3.1726216493983667e-07,0.9999998413254116,0.9999998413689553,1.4802977506774858e-16,3.1175756825318295e-16,NO_CROSSING,True,
