t,a,rho,rho_dot,Theta,mu,H,energy_density,pressure,friedmann_residual,charge,continuity_residual
1.6,2.0061521242841716,0.49586323130682386,-0.4769267508805771,0.9083495387346568,0.565978970764599,0.30542919029103954,0.2798609708459272,0.026361545297866162,-4.071187831300449e-13,1.1236102527122116,0.0
1.61,2.01227347020495,0.4910974953208252,-0.4762129097921808,0.91403812412646,0.5717672165584189,0.30389956545067215,0.27706483764380163,0.028558858225300396,-4.795608354868364e-13,1.1236102527122116,0.0
1.62,2.01838265078208,0.4863391240923646,-0.4754537736225716,0.9197854730138577,0.5777324522797183,0.30237299042478366,0.27428827601568234,0.030714344396158624,-4.0339953599755063e-13,1.1236102527122116,5.551115123125783e-17
1.6300000000000001,2.0244795049568,0.4815885713852746,-0.4746491755932947,0.925593379050842,0.5838794573279363,0.30084957603426216,0.2715314022004307,0.03282807029534497,-4.4486636596730023e-13,1.1236102527122116,0.0
1.6400000000000001,2.030563874557624,0.4768462927578849,-0.4737989234827856,0.9314636845421516,0.5902131833335377,0.29932943217691416,0.2687943269028924,0.03490011168979043,-8.308909116294672e-13,1.1236102527122116,5.551115123125783e-17
1.6500000000000001,2.0366356043239926,0.4721127458212895,-0.4729027988153507,0.9373982821932092,0.5967387595075012,0.29781266780926974,0.2660771553245504,0.036930553299868205,-1.5270562592206716e-12,1.1236102527122116,0.0
1.6600000000000001,2.04269454192926,0.4673883905059714,-0.4719605560174724,0.9433991169133876,0.6034614980862935,0.29629939093000546,0.26337998719869793,0.03891948848236451,-2.2213342276700132e-12,1.1236102527122116,-5.551115123125783e-17
1.67,2.0487405380029236,0.4626736893371326,-0.47097192153957257,0.9494681876734788,0.6103868998611841,0.2947897085648607,0.2607029168297186,0.04086701892459502,-2.4520385721871207e-12,1.1236102527122116,-5.551115123125783e-17
1.68,2.0547734461520144,0.45796910771907157,-0.46993659294137025,0.9556075494182436,0.617520659778619,0.2932837267529195,0.258046033136065,0.042773254349268666,-1.821487405351263e-12,1.1236102527122116,-5.551115123125783e-17
1.69,2.0607931229815493,0.4532751142289565,-0.46885423793896813,0.9618193150349164,0.624868672595986,0.29178155053413385,0.2554094196965348,0.04463831222971089,-2.2487567363782546e-13,1.1236102527122116,0.0
1.7,2.0667994281139634,0.44859218092033715,-0.46772449341180355,0.9681056573785434,0.6324370385743957,0.2902832839379599,0.2527931547994396,0.04646231751506097,1.9791390748480353e-12,1.1236102527122116,-5.551115123125783e-17
1.71,2.0727922242074284,0.4439207836367419,-0.46654696436759874,0.9744688113550292,0.6402320691870911,0.2887890299729836,0.2501973114942638,0.04824540236506186,3.946676319088738e-12,1.1236102527122116,-5.551115123125783e-17
1.72,2.0787713769729645,0.4392614023357046,-0.46532122286344574,0.9809110760627662,0.6482602928186927,0.2872988906174076,0.24762195764540146,0.049987705894052395,4.577949130890602e-12,1.1236102527122116,0.0
1.73,2.084736755190266,0.43461452142356694,-0.46404680688116073,0.987434816993727,0.6565284604266802,0.2858129668102744,0.24506715598754802,0.05168937392376127,3.1250002585636594e-12,1.1236102527122116,-5.551115123125783e-17
1.74,2.090688230722137,0.42998063010140103,-0.4627232191550435,0.9940424682948916,0.6650435511322801,0.2843313584432995,0.24253296418230794,0.05335055874448649,3.282096816548119e-13,1.1236102527122116,0.0
1.75,2.0966256785284165,0.42536022272278196,-0.46134992595350033,1.0007365350862385,0.6738127777010088,0.2828541643537075,0.24001943487707056,0.05497141888538837,-3.6798342151200814e-13,1.1236102527122116,0.0
1.76,2.1025489766881043,0.4207537991680485,-0.45992635584975555,1.0075195957770444,0.6828435918471905,0.2813814823228788,0.23752661578266895,0.056552118906679966,-7.299716386910404e-15,1.1236102527122116,2.7755575615628914e-17
1.77,2.1084580064067766,0.4161618652258448,-0.45845189839149875,1.0143943045078085,0.6921436893645115,0.2799134090680867,0.23505454972854556,0.05809282918108598,-1.9145796059660825e-13,1.1236102527122116,-5.551115123125783e-17
1.78,2.1143526520295657,0.4115849329896025,-0.45692590273658595,1.021363393629153,0.7017210149854657,0.2784500402383029,0.23260327472637174,0.05959372568888002,-2.342293026202924e-13,1.1236102527122116,-2.7755575615628914e-17
1.79,2.120232801053086,0.40702352126889413,-0.45534767625062733,1.0284296762018286,0.7115837669129496,0.27699147041083405,0.23017282404071998,0.061054989825617925,3.478883847662928e-13,1.1236102527122116,-2.7755575615628914e-17
1.8,2.126098344135872,0.4024781560147183,-0.4537164830487384,1.0355960485506586,0.7217404009565941,0.2755377930881171,0.22776322625828282,0.062476808215258764,1.3272716259393746e-12,1.1236102527122116,0.0
1.81,2.1319491751084616,0.3979493707595791,-0.45203154248607447,1.0428654928612762,0.7321996341899318,0.2740891006952287,0.22537450535758732,0.06385937253020743,2.1703194796884873e-12,1.1236102527122116,-2.7755575615628914e-17
1.82,2.137785190983003,0.39343770707284254,-0.45029202759888337,1.0502410798113013,0.7429704480366461,0.27264548457802185,0.22300668077969557,0.0652028793186901,2.6574575873183903e-12,1.1236102527122116,-2.7755575615628914e-17
1.83,2.1436062919622714,0.3889437150318561,-0.44849706349781077,1.057725971227613,0.7540620906827943,0.27120703500180005,0.22065976750017796,0.0665075298396565,3.224809308477461e-12,1.1236102527122116,0.0
1.84,2.149412381447971,0.3844679537093149,-0.4466457257151921,1.0653234227613686,0.7654840786994032,0.2697738411504418,0.21833377610242305,0.0677735299051729,4.768352379613816e-12,1.1236102527122116,-2.7755575615628914e-17
1.85,2.1552033660482106,0.3800109916773605,-0.44473703850806645,1.0730367865724166,0.777246197745982,0.26834599112588575,0.21602871285208936,0.06900108972999097,7.91250398535226e-12,1.1236102527122116,-5.551115123125783e-17
1.86,2.1609791555840325,0.3755734075288957,-0.44276997311864574,1.0808695140147644,0.7893585022103042,0.2669235719478895,0.2137445797722216,0.07019042378768169,1.2038842145400963e-11,1.1236102527122116,0.0
1.87,2.1667396630948703,0.3711557904166004,-0.4407434459939745,1.0888251583147408,0.8018313136230276,0.2655066695539725,0.21148137471823353,0.07134175067237869,1.469352417515779e-11,1.1236102527122116,8.326672684688674e-17
1.8800000000000001,2.172484804842832,0.3667587406101344,-0.4386563169665145,1.096907377233515,0.8146752176673107,0.2640953687994556,0.2092390914516049,0.07245529296479679,1.2356504708321836e-11,1.1236102527122116,-2.7755575615628914e-17
1.8900000000000001,2.178214500315674,0.36238287007200937,-0.4365073873973879,1.1051199357056183,0.8279010595834243,0.26268975345750795,0.20701771971075436,0.07353127710077625,3.9445946509175656e-12,1.1236102527122116,-2.7755575615628914e-17
1.9000000000000001,2.1839286722285,0.3580288030525685,-0.43429539828522734,1.1134667084430434,0.8415199377462983,0.26128990621918613,0.20481724527761774,0.07456993324067612,-1.5245027462640337e-12,1.1236102527122116,2.7755575615628914e-17
1.9100000000000001,2.1896272465338926,0.35369717670098294,-0.4320190284350471,1.1219516823364373,0.8555431951755592,0.25989590869837176,0.20263765007590406,0.07557149517791177,-1.4468981568427353e-12,1.1236102527122116,5.551115123125783e-17
1.92,2.195310152423578,0.3493886416964361,-0.42967689256886515,1.1305789588425663,0.8699824087095744,0.2585078414324149,0.20047891224764758,0.0765362002300411,-1.507877156470272e-12,1.1236102527122116,0.0
1.93,2.2009773223250404,0.34510386289966777,-0.4272675393931398,1.1393527563335113,0.8848493755407874,0.25712578388079904,0.1983410062101133,0.07746428911432035,-1.167177465788427e-12,1.1236102527122116,-2.7755575615628914e-17
1.94,2.2066286919049314,0.34084352002211216,-0.4247894497506501,1.1482774121849402,0.9001560967838907,0.25574981442822203,0.19622390274082468,0.07835600585735014,-6.146749775837179e-13,1.1236102527122116,0.0
1.95,2.2122642000694417,0.3366083083140561,-0.422241034781792,1.1573573847204486,0.9159147577215077,0.2543800103864071,0.19412756905297965,0.07921159769973077,-4.1386338800464273e-13,1.1236102527122116,-2.7755575615628914e-17
1.96,2.2178837889637943,0.33239893927054903,-0.419620634132868,1.1665972549429677,0.932137704336754,0.2530164479957464,0.19205196886977355,0.08003131500475558,-6.207812042191563e-13,1.1236102527122116,8.326672684688674e-17
1.97,2.223487403971074,0.32821614135460897,-0.4169265142351733,1.1760017280083686,0.9488374157037536,0.2516592024269515,0.18999706249926024,0.08081541117254559,-7.521760991835436e-13,1.1236102527122116,2.7755575615628914e-17
1.98,2.2290749937106185,0.3240606607372684,-0.4141568666786781,1.1855756343963875,0.9660264717680359,0.2503083477828847,0.18796280691007536,0.0815641425595898,-6.826761378420088e-13,1.1236102527122116,0.0
1.99,2.234646510036192,0.3199332620540063,-0.41130980670410866,1.1953239307340044,0.9837175160072967,0.24896395710074556,0.185949155806943,0.08227776840211648,-1.1573519920204944e-12,1.1236102527122116,-2.7755575615628914e-17
2.0,2.240201908033977,0.31583472917680827,-0.4083833718376984,1.2052517002255807,1.0019232124215398,0.24762610235465576,0.18395605970361256,0.08295655074050406,-1.5371870443203761e-12,1.1236102527122116,5.551115123125783e-17
2.0100000000000002,2.2457411460175623,0.31176586599553086,-0.40537552071093547,1.21536415261598,1.0206561962968694,0.24629485445666355,0.1819834659970515,0.08360075435150865,-1.56427648612123e-12,1.1236102527122116,-2.7755575615628914e-17
2.02,2.2512641855240427,0.3077274972118295,-0.40228413209964764,1.2256666236281697,1.039929018076018,0.24497028325863943,0.18003131904089237,0.08421064668266783,-1.4382661728262747e-12,1.1236102527122116,2.7755575615628914e-17
2.0300000000000002,2.256770991309901,0.3037204691419559,-0.39910700422485756,1.2361645738040135,1.0597540796705363,0.24365245755439577,0.1780995602179276,0.08478649778947288,-1.0377254611171338e-12,1.1236102527122116,5.551115123125783e-17
2.04,2.2622615313458114,0.2997456505247164,-0.3958418543689619,1.2468635866615823,1.0801435625065086,0.24234144508171168,0.17618812801382996,0.08532858027792325,-9.531264666406969e-13,1.1236102527122116,-2.7755575615628914e-17
2.05,2.267735776810241,0.2958039333312466,-0.39248631884927376,1.2577693660990017,1.1011093465503954,0.2410373125237414,0.1742969580873136,0.08583716924753027,-1.3102852136626097e-12,1.1236102527122116,-5.551115123125783e-17
2.06,2.273193702082398,0.2918962335724731,-0.38903795341851394,1.2688877329379937,1.122662919526376,0.23974012551021845,0.17242598334051512,0.08631254223852752,-1.5492607197131747e-12,1.1236102527122116,0.0
2.07,2.278635284735405,0.28802349210056427,-0.38549423416313716,1.2802246204988121,1.144815275496998,0.23844994861915125,0.17057513399095536,0.08675497918399407,-1.5277223930354467e-12,1.1236102527122116,2.7755575615628914e-17
2.08,2.2840605055301806,0.2841866754002878,-0.38185255896949094,1.2917860690999747,1.1675768019509951,0.23716684537941485,0.16874433764321675,0.08716476236424212,-1.5469570069370775e-12,1.1236102527122116,2.7755575615628914e-17
2.09,2.289469348405105,0.2803867763599977,-0.37811024962418777,1.3035782193893415,1.1909571545788942,0.23589087827077587,0.16693351935563738,0.08754217636116333,-1.5633605521259142e-12,1.1236102527122116,-2.7755575615628914e-17
2.1,2.2948618004671824,0.27662481501875946,-0.37426455465852787,1.3156073043446241,1.2149651188405608,0.23462210872501324,0.1651426017091273,0.08788750801745548,-1.4115097979328084e-12,1.1236102527122116,0.0
2.11,2.300237851983368,0.27290183928174205,-0.3703126530299572,1.3278796398142205,1.2396084574751318,0.23336059712751803,0.16337150487645224,0.08820104639902894,-1.316918796234745e-12,1.1236102527122116,-2.7755575615628914e-17
2.12,2.3055974963700905,0.26921892559377586,-0.36625165873670834,1.3404016134683951,1.2648937431473926,0.2321064028179905,0.16162014668888314,0.08848308275811055,-1.5613343951059733e-12,1.1236102527122116,-5.551115123125783e-17
2.13,2.310940730181888,0.2655771795612051,-0.3620786264820401,1.3531796720036056,1.2908261754642516,0.23085958409066193,0.1598884427012497,0.08873391049790891,-1.7094659021665848e-12,1.1236102527122116,-2.7755575615628914e-17
2.14,2.316267553100646,0.2619777365115968,-0.35779055852109254,1.3662203064231058,1.3174093816690553,0.22962019819520008,0.1581763062591611,0.08895382514210978,-1.5522028107284314e-12,1.1236102527122116,-5.551115123125783e-17
2.15,2.321577967924501,0.258421761979313,-0.35338441281200633,1.379530035238717,1.3446452004409002,0.2283883013377075,0.15648364856532687,0.08914312430584015,-1.556421658222007e-12,1.1236102527122116,2.7755575615628914e-17
2.16,2.3268719805536295,0.25491045210107316,-0.34885711259374863,1.3931153854486658,1.3725334484084029,0.2271639486796882,0.15481037874074016,0.08930210766491191,-1.496136547984861e-12,1.1236102527122116,2.7755575615628914e-17
2.17,2.332149599978309,0.2514450339089269,-0.34420555756376836,1.406982871065556,1.4010716691245866,0.2259471943388192,0.1531564038902083,0.0894310769313528,-1.455890963342199e-12,1.1236102527122116,-5.551115123125783e-17
2.18,2.33741083826501,0.24802676550272623,-0.3394266367803293,1.421138969059398,1.430254864551346,0.22473809138863274,0.15152162916466552,0.08953033582828554,-1.6492085475050544e-12,1.1236102527122116,2.7755575615628914e-17
2.19,2.3426557105416457,0.24465693608415268,-0.3345172434452299,1.4355900925340819,1.4600752093852989,0.22353669185776825,0.1499059578217684,0.08960019006547443,-1.6239232181192165e-12,1.1236102527122116,2.7755575615628914e-17
2.2,2.3478842349835753,0.24133686583284414,-0.32947429173288956,1.4503425609466312,1.4905217489252045,0.22234304672999639,0.14830929128907847,0.08964094731966835,-1.546401895424765e-12,1.1236102527122116,-5.551115123125783e-17
2.21,2.35309643279773,0.23806790560368707,-0.3242947357960013,1.465402567243623,1.521580081628428,0.22115720594313165,0.14673152922325322,0.08965291721297597,-1.5349943538467414e-12,1.1236102527122116,5.551115123125783e-17
2.22,2.35829232820647,0.23485143642224002,-0.3189755911042725,1.480776141750262,1.5532320280201675,0.21997921838793913,0.14517256956911742,0.08963641129326497,-1.4115653090840397e-12,1.1236102527122116,0.0
2.23,2.3634719484315307,0.23168886875444322,-0.31351395825539247,1.4964691126796565,1.5854552882112856,0.21880913190730436,0.14363230861966886,0.08959174301745809,-1.5845103007450234e-12,1.1236102527122116,2.7755575615628914e-17
2.24,2.3686353236762026,0.22858164152605276,-0.30790704936355917,1.5124870631890284,1.6182230909558373,0.21764699329441706,0.1421106410721814,0.08951922773245465,-1.8813561819541746e-12,1.1236102527122116,5.551115123125783e-17
2.25,2.3737824871077735,0.22553122086411354,-0.3021522171404098,1.5288352848892826,1.651503837960903,0.21649284829130697,0.14060746008539068,0.08941918265918741,-1.542127536779958e-12,1.1236102527122116,0.0
2.2600000000000002,2.3789134748401572,0.22253909853357315,-0.29624698674518324,1.545518727775887,1.6852607479870447,0.21534674158766626,0.13912265733881993,0.089291926880587,-1.5446255385853647e-12,1.1236102527122116,2.7755575615628914e-17
2.27,2.384028325913629,0.21960679004298747,-0.2901890904073502,1.562541946663244,1.719451506175399,0.21420871681792875,0.13765612308378117,0.08913778132210004,-1.4304113449270517e-12,1.1236102527122116,2.7755575615628914e-17
2.2800000000000002,2.3891270822763424,0.2167358323880578,-0.283976504861719,1.579909044125749,1.7540279250701205,0.21307881655968122,0.13620774620065362,0.08895706874077419,-1.2307932450994485e-12,1.1236102527122116,0.0
2.29,2.3942097887643055,0.21392778140769886,-0.2776074915076277,1.5976236101513281,1.7889356247567116,0.2119570823311701,0.1347774142530468,0.08875011371233178,-2.0194956817931597e-12,1.1236102527122116,-2.7755575615628914e-17
2.3000000000000003,2.3992764930796926,0.211184208728224,-0.27108063916726705,1.6156886587487056,1.824113740553088,0.21084355458829096,0.13336501353696173,0.08851724261327504,-2.684852340451016e-12,1.1236102527122116,2.7755575615628914e-17
2.31,2.40432724577065,0.20850669826312437,-0.2643949092757303,1.6341065617762294,1.8594946678598354,0.20973827272227197,0.1319704291351096,0.08825878361129569,-1.5432100042289676e-12,1.1236102527122116,0.0
2.32,2.409362100210501,0.20589684224951316,-0.25754968322313115,1.6528789804332105,1.8950038545697594,0.2086412750569553,0.1305935449736244,0.08797506665932792,-1.4481749133210542e-12,1.1236102527122116,-8.326672684688674e-17
2.33,2.414381112573376,0.20335623680944445,-0.2505448114260014,1.6720067950347524,1.9305596521962072,0.20755259884475857,0.12923424386305807,0.0876664234718039,-1.4182266472317906e-12,1.1236102527122116,0.0
2.34,2.419384341812719,0.20088647700539086,-0.24338066374615447,1.6914900335672693,1.9660732379538686,0.20647228026387757,0.1278924075531729,0.08733318751899641,-1.077277156369405e-12,1.1236102527122116,5.551115123125783e-17
2.35,2.424371849637729,0.1984891513880254,-0.23605818062034548,1.7113277999019831,2.0014486200939583,0.20540035441396617,0.12656791678199564,0.08697569401616585,-1.8468837570395635e-12,1.1236102527122116,5.551115123125783e-17
2.36,2.42934370048894,0.19616583604115076,-0.22857892424987936,1.7315182025203963,2.0365827388784528,0.20433685531391788,0.1252606513226515,0.08659427990748834,-3.908456891466017e-12,1.1236102527122116,5.551115123125783e-17
2.37,2.43429996151372,0.19391808811211053,-0.2209451290091084,1.7520582848006425,2.0713656758122254,0.20328181589793318,0.12397049002630176,0.08618928384924451,-2.0181634141636096e-12,1.1236102527122116,-2.7755575615628914e-17
2.38,2.439240702542137,0.1917474388272583,-0.21315975020331565,1.772943957950124,2.1056809830773187,0.20223526800809946,0.12269731088051053,0.08576104621613637,-1.587077691489469e-12,1.1236102527122116,-2.7755575615628914e-17
2.39,2.4441659960601347,0.18965538606939755,-0.20522651013358434,1.794169937912108,2.139406142445238,0.2011972423941663,0.12144099104267553,0.08530990906860278,-1.6247975187511088e-12,1.1236102527122116,-4.163336342344337e-17
2.4,2.4490759171837784,0.1876433864845195,-0.19714994036435882,1.8157296875313718,2.172413163655491,0.2001677687072428,0.12020140688932124,0.08483621614759876,-1.612515676541193e-12,1.1236102527122116,-6.938893903907228e-17
2.41,2.453970543632459,0.18571284719809397,-0.18893541901181235,1.8376153654274885,2.2045693277553733,0.19914687549531787,0.11897843406020484,0.08434031286122354,-1.5619172621939015e-12,1.1236102527122116,5.551115123125783e-17
2.42,2.458849955701939,0.18386511719047505,-0.18058920182814725,1.8598177830232265,2.2357380787120738,0.1981345901997402,0.11777194750246793,0.08382254627098219,-1.6109891198823334e-12,1.1236102527122116,-1.3877787807814457e-17
2.43,2.463714236235665,0.18210147839320737,-0.1721184457702472,1.8823263712905958,2.265780062987618,0.19713093914792218,0.11658182150962687,0.08328326507489967,-1.6014828352339805e-12,1.1236102527122116,1.3877787807814457e-17
2.44,2.4685634705971444,0.180423136596882,-0.1635312239110392,1.9051291585325774,2.294554312139193,0.19613594755073793,0.11540792976656356,0.08272281959493674,-1.6860818297104174e-12,1.1236102527122116,4.163336342344337e-17
2.45,2.473397746640464,0.178831212255677,-0.15483653041054896,1.9282127607360644,2.321919559236846,0.19514963949595127,0.11425014538772298,0.08214156175884481,-1.523739467934604e-12,1.1236102527122116,1.3877787807814457e-17
2.46,2.4782171546812046,0.17732673129646132,-0.1460442745456919,1.9515623856520197,2.347735674577641,0.19417203794400656,0.11310834095948359,0.081539845086059,-1.4974271822509877e-12,1.1236102527122116,-2.7755575615628914e-17
2.47,2.483021787466055,0.1759106160473771,-0.1371652628199817,1.9751618517882306,2.3718652010738572,0.1932031647217923,0.11198238857715816,0.08091802466788277,-1.6101425748260567e-12,1.1236102527122116,0.0
2.48,2.4878117401422686,0.17458367640697725,-0.12821116846920366,1.998993623134457,2.394174964639984,0.1922430405174208,0.11087215988385968,0.08027645714973991,-1.7115892037011804e-12,1.1236102527122116,6.938893903907228e-17
2.49,2.4925871102266317,0.17334660138405605,-0.11919448788449082,2.023038860241264,2.4145377300589588,0.1912916848748531,0.10977752610844392,0.07961550071213887,-1.6636275690373736e-12,1.1236102527122116,-1.3877787807814457e-17
2.5,2.497347997573748,0.1721999511390499,-0.11012848376496114,2.047277487956506,2.432833868709655,0.19034911618817768,0.10869835810206703,0.07893551505022924,-1.2059381271356528e-12,1.1236102527122116,2.7755575615628914e-17
2.5100000000000002,2.5020945043441247,0.17114414965870706,-0.10102711517202419,2.0716882797243543,2.448953001235325,0.18941535169631712,0.10763452637632316,0.0782368613550063,-1.6046469708541622e-12,1.1236102527122116,2.7755575615628914e-17
2.52,2.5068267349707605,0.17017947819853882,-0.09190495493791986,2.096248958081723,2.462795575913916,0.18849040747591508,0.10658590113295997,0.07751990228417098,-1.6504575484077577e-12,1.1236102527122116,2.7755575615628914e-17
2.5300000000000002,2.5115447961266115,0.16930606960373995,-0.08277709538450512,2.120936310366825,2.4742743431678127,0.1875742984369744,0.10555235230409564,0.0767850019454558,-1.7262441476262325e-12,1.1236102527122116,-1.3877787807814457e-17
2.54,2.5162487966904217,0.16852390363264128,-0.0736590434817185,2.1457263185560134,2.4833156867074844,0.18666703831613887,0.10453374958241769,0.07603252586752414,-1.2611162114595231e-12,1.1236102527122116,-1.3877787807814457e-17
2.5500000000000003,2.5209388477127868,0.16783280336929968,-0.06456660707894278,2.1705943014998477,2.48986077477258,0.1857686396712222,0.10352996245748639,0.07526284097830671,-1.5972084765891736e-12,1.1236102527122116,0.0
2.56,2.525615062380865,0.16723243281884123,-0.05551577403055276,2.1955150676725297,2.49386649814255,0.1848791138745878,0.10254086024279918,0.07447631557087894,-1.6407708525179032e-12,1.1236102527122116,0.0
2.57,2.530277555983525,0.1667222957289383,-0.046522586386505894,2.220463076073827,2.49530616784875,0.18399847110781342,0.10156631211176931,0.07367331928077031,-1.7307544286637722e-12,1.1236102527122116,-1.3877787807814457e-17
2.58,2.5349264458752874,0.16630173569172196,-0.037603011913015266,2.245412602847252,2.494169951220529,0.18312672035539493,0.10060618712563833,0.07285422305220861,-1.2692902284783258e-12,1.1236102527122116,-1.3877787807814457e-17
2.59,2.539561851440265,0.16596993752766526,-0.028772815391057544,2.2703379108797304,2.4904650334093184,0.1822638693987471,0.09966035426620022,0.07201939911050238,-1.5896034488704913e-12,1.1236102527122116,1.3877787807814457e-17
2.6,2.544183894055012,0.16572592995568505,-0.020047432141282052,2.2952134196228187,2.484215499036543,0.18140992481033344,0.09872868246069419,0.07116922092309208,-1.6216888942821583e-12,1.1236102527122116,-1.3877787807814457e-17
2.61,2.5487926970515487,0.16556858949749015,-0.011441846173311648,2.3200138723412866,2.475461938103083,0.1805648919476523,0.0978110406138244,0.07030406317009782,-1.6223411503091256e-12,1.1236102527122116,-2.7755575615628914e-17
2.62,2.55338838567945,0.16549664557414365,-0.002970475229482336,2.3447144980888743,2.4642607876733185,0.1797287749473396,0.09690729763365069,0.06942430170580555,-1.4363510381087963e-12,1.1236102527122116,-1.3877787807814457e-17
2.63,2.5579710870676795,0.16550868670587168,0.0053529352254170996,2.3692911658633453,2.4506834293851796,0.17890157671917797,0.09601732245941187,0.06853031352231455,-1.5881046477872474e-12,1.1236102527122116,0.0
2.64,2.5625409301857536,0.1656031677224346,0.013515407275254823,2.3937205286119734,2.434815069217282,0.17808329894058345,0.09514098408631973,0.06762247670835651,-1.6360940380266698e-12,1.1236102527122116,-1.3877787807814457e-17
2.65,2.5670980458046513,0.16577841786335046,0.021504813649030615,2.41798015509251,2.4167534318916184,0.1772739420506611,0.09427815159208065,0.066701170409958,-1.537200922108184e-12,1.1236102527122116,-2.7755575615628914e-17
2.66,2.571642566457185,0.16603264964518383,0.029309947536528026,2.4420486478977086,2.3966073061129998,0.17647350524442612,0.09342869416131147,0.06576677478746973,-1.5479839632348558e-12,1.1236102527122116,-2.7755575615628914e-17
2.67,2.5761746263978327,0.16636396835740513,0.03692057840981405,2.4659057463386995,2.3744949796075607,0.17568198646756877,0.09259248110915942,0.06481967097085829,-1.5863699243112706e-12,1.1236102527122116,0.0
2.68,2.5806943615622453,0.16677038204456976,0.04432749353492349,2.4895324133046337,2.350542603840041,0.1748993824108086,0.09176938190465819,0.06386024101390117,-1.6114054535165678e-12,1.1236102527122116,0.0
2.69,2.58520190952624,0.1672498118321423,0.051522525204538455,2.5129109055763355,2.32488252769251,0.17412568850467433,0.09095926619319981,0.06288886784644636,-1.5191875535336408e-12,1.1236102527122116,-1.3877787807814457e-17
2.7,2.589697409464467,0.16780010245492363,0.05849856408399552,2.536024827487825,2.29765163744961,0.17336089891401107,0.09016200381840996,0.061905935224978295,-1.588049136636016e-12,1.1236102527122116,1.3877787807814457e-17
2.71,2.594181002108449,0.16841903285200907,0.0652495593384113,2.5588591681426527,2.2689897373229977,0.1726050065334539,0.08937746484283333,0.06091182768099217,-1.5923512508564386e-12,1.1236102527122116,0.0
2.72,2.5986528297044407,0.16910432670096578,0.07177050651018439,2.58140032279037,2.2390380006832595,0.17185800298209336,0.08860551956857043,0.0599069304682201,-1.5907969386219634e-12,1.1236102527122116,0.0
2.73,2.6031130359707153,0.16985366277396452,0.07805742426541662,2.6036360991592358,2.207937517488165,0.1711198785990021,0.08784603855673635,0.05889162950762976,-1.5246970352933431e-12,1.1236102527122116,-5.551115123125783e-17
2.74,2.60756176605459,0.1706646850117811,0.08410732132274784,2.6255557098465694,2.1758279583024387,0.17039062243836478,0.0870988926463853,0.057866311330567646,-1.5851625567719907e-12,1.1236102527122116,1.3877787807814457e-17
2.75,2.6119991664888476,0.1715350122222789,0.08991815493058453,2.647149751975101,2.1428463701959064,0.1696702222657104,0.08636395297267459,0.05683136302049517,-1.5878687253945145e-12,1.1236102527122116,-5.551115123125783e-17
2.7600000000000002,2.6164253851480415,0.17246224732914314,0.09548878235393587,2.668410175539121,2.109126114606109,0.16895866455324376,0.0856410909844291,0.0557871721524393,-1.582442510361659e-12,1.1236102527122116,2.7755575615628914e-17
2.77,2.6208405712042264,0.17344398610493117,0.10081890677342537,2.6893302418428435,2.07479595264841,0.1682559344762675,0.08493017846100345,0.05473412673109049,-1.557393103368554e-12,1.1236102527122116,0.0
2.7800000000000002,2.6252448750824926,0.174477825343171,0.10590901900686045,2.7099044735526023,2.039979278877941,0.16756201590903652,0.08423108752808568,0.053672615125975494,-1.5850515344695282e-12,1.1236102527122116,0.0
2.79,2.6296384484159154,0.17556137042851752,0.11076033634470027,2.730128597794793,2.004793500979553,0.16687689142208997,0.08354369067367548,0.05260302600694302,-1.5754619830943284e-12,1.1236102527122116,2.7755575615628914e-17
2.8000000000000003,2.634021444000433,0.1766922422904446,0.11537473974271524,2.7499994837857664,1.969349559384265,0.16620054227835226,0.08286786076239304,0.05152574827530966,-1.5379642004376137e-12,1.1236102527122116,-1.3877787807814457e-17
2.81,2.6383940157492503,0.1778680837214103,0.1197547104411363,2.7695150763030583,1.9337515786904032,0.16553294843065147,0.0822034710500118,0.050441170995383644,-1.5776407957801553e-12,1.1236102527122116,-1.3877787807814457e-17
2.82,2.642756318646889,0.17908656506539747,0.12390326699619073,2.7886743262982314,1.8980966405368087,0.16487408851888144,0.08155039519655825,0.04934968332239982,-1.7623957848655891e-12,1.1236102527122116,-1.3877787807814457e-17
2.83,2.6471085087029755,0.18034538928172972,0.12782390354328674,2.8074771197927477,1.8624746665137928,0.16422393986763553,0.08090850727852365,0.04825167442861293,-1.5773354844483833e-12,1.1236102527122116,1.3877787807814457e-17
2.84,2.6514507429058765,0.18164229639654564,0.13152053000020963,2.8259242061076497,1.8269683989203318,0.16358247848455165,0.08027768180302663,0.047147533431715904,-1.5802220643124087e-12,1.1236102527122116,1.3877787807814457e-17
2.85,2.6557831791756707,0.18297506737580546,0.13499741476072633,2.844017126329759,1.7916534665635606,0.16294967905822988,0.07965779371695532,0.04603764931441602,-1.4149514893091464e-12,1.1236102527122116,-2.0816681711721685e-17
2.86,2.660105976317417,0.18434152743332574,0.13825913033539983,2.8617581428210936,1.756598523416902,0.1623255149569019,0.07904871841939248,0.044922410848471137,-1.3223311334797927e-12,1.1236102527122116,-1.3877787807814457e-17
2.87,2.6644192939737295,0.1857395488139481,0.14131050225341021,2.879150170421639,1.7218654478819184,0.16170995822742731,0.07845033177183039,0.04380220651445482,-2.0815293932940904e-12,1.1236102527122116,4.163336342344337e-17
