H0,Omega_m,n
69.67311929449585,0.35401807695357074,0.017832306338589413
69.77787568761869,0.3514163133390136,0.005584768798024744
69.47119958248582,0.35669923349153815,0.0002516560279173473
69.77068737718547,0.3501204522507901,0.003348605516073898
69.39646049409086,0.35618251032334214,0.009353750383602045
69.6782617847696,0.3520493287043931,0.007593964324117259
69.37459290502609,0.36199322557660546,0.005661609637745389
69.32262791349342,0.35748435909517123,0.0059974202122778245
69.86014139854439,0.35147834874241746,0.016415652010349085
69.74703411355185,0.3486754943894816,0.008537490569654986
69.50041715956169,0.3589120998862798,0.0021286307824684584
69.5340380356015,0.35770754114754544,0.006838467376493802
69.56860408808939,0.3573054185351704,0.006444839378687317
69.4632636052667,0.3598017706197916,0.016696897675096904
69.87894953616052,0.3446034905968771,6.5424585641397914e-06
69.81873845741761,0.342829781725815,0.00276746950744196
69.55215174061868,0.36156861239694854,0.002551056995198416
69.70558955020117,0.35770643959603565,0.008298569859562305
69.54658501437673,0.34928829832040337,0.004509081260909615
69.55812054731183,0.3466927435534949,0.0006719997557556763
69.6149358656167,0.3549550798634521,0.0023091207602685517
69.59143425813116,0.3594178100654031,0.0003271091484736543
69.47670941518454,0.3529977336295806,0.010667381013204422
69.57838022062685,0.35164461216856113,0.011176605581596676
69.74734584494114,0.3448625666522571,0.0036427773170574357
69.60647123129131,0.3542242877184458,0.0040167069480705675
69.4157219428066,0.35465885872169367,0.004771737708606322
69.52879704415699,0.35630549183865046,0.0006716750041315424
69.78857698035063,0.3396165425725697,0.003645290874525382
69.57015455947457,0.3598082985151877,0.004097275423126882
69.49134065650362,0.3570134533380563,0.0040908938891376
69.65407376724603,0.357125907354832,0.010901542339041547
69.62726123987659,0.3519719751957358,0.007758983032690297
69.68694793121132,0.3504979699526311,0.0030084875150186343
69.56934317070218,0.3638098854758287,9.522207700130448e-05
69.84173238955779,0.34527241737422487,0.000402581289846703
69.65570432588599,0.3514381539737763,0.0007800773998935672
69.71209993203436,0.35147035642822755,0.010580754191950143
69.4694641099651,0.35867201257327314,0.0056460677011149745
69.59971112135293,0.3555284878457012,0.0046004181132277295
69.6378603748716,0.35636291271608456,0.006301360339257452
69.7988472295146,0.35226261662186925,0.005954789939248345
69.6207598812133,0.35416925514690023,0.0017150159342752733
69.60096345261087,0.3561518054441767,0.006243998755100742
69.5140539489932,0.3489821252584149,0.0021698872635214942
69.62488954172278,0.35217560692011596,0.01137253365825077
69.5660346963093,0.35762545827523035,0.014737891830782036
69.61124845462835,0.347393338793273,0.008456423153655131
69.32241447008718,0.36825954095747204,0.00610845602885691
69.79941964010031,0.35784220705202824,0.013091479658894872
69.72320410490653,0.3393242542521714,0.0007514790651919029
69.64805756287396,0.35202275957003165,0.0037155328861567653
69.7621784863146,0.34533573974721576,0.0008602400897403245
69.58933216072232,0.3582197413515739,0.0006035090135213183
69.35514331969834,0.36142719202565,0.02221234554416184
69.44001455226582,0.3607964960484992,0.0002554160573569312
69.55667802478642,0.35394169549008425,0.0024500388409367047
69.63531749923432,0.35494118496127847,0.0007105930977030131
69.6207331544223,0.3561393273524333,0.001897329378998355
69.60290224803143,0.35284773748561626,0.0007099746001555063
69.75396000435971,0.351376484234787,0.0011074875209220632
69.52647349522715,0.36589630154291614,0.00954164061265179
69.66483418385464,0.35201658544518455,0.0035525014915617293
69.6859997753649,0.3587159959359319,0.008328489598736267
69.55952374657461,0.3514219985867027,0.01023233857655148
69.7366624193266,0.34382982210477087,0.00026230020117829194
69.6591661670733,0.36172667404219333,0.000562807962253046
69.7845355268427,0.3603934338367406,0.0012166163759523303
69.66583798092046,0.35095454948235194,0.000899748572123505
69.71201710408408,0.341808468320214,0.007011608377717093
69.46102467255378,0.35507578379392635,0.0019035672824340589
69.62205693239328,0.352069709192332,0.0014945610664272452
69.63238774823773,0.3521978939112045,0.00576248638288623
69.72389623843263,0.35586732923512876,0.007856832520715545
69.57533436982038,0.35218039347355123,0.002783941100733537
69.66678139402491,0.35327502524094156,0.003224739467437279
69.6141689957836,0.3516383700023147,0.0030094810111113805
69.65244672832353,0.3569704190452352,0.009473903030573196
69.50768752118859,0.35613135919914246,0.00877632813192014
69.66455837150578,0.3487714683341576,0.004182669529284366
69.49427133850176,0.3568922445938295,0.002220679516510932
69.84449339543133,0.35450127893633787,0.010049285326150582
69.59368979704358,0.35059023682843105,0.00395885279752206
69.75176602100241,0.352806438169397,0.002830317849168722
69.75286198410605,0.3492204304979498,0.0006813365542781735
69.54654025392632,0.34878666211768405,0.002462702596662867
69.54766235770349,0.35961452277739064,0.019436879605013883
69.47230485629892,0.36023391978626623,0.003174796793932308
69.6311383043075,0.3492130182930603,0.0014808191824454199
69.66861497396145,0.3525706615176618,0.0031109216540289772
69.79663872773976,0.35764340737163774,0.0009700922456403124
69.82769318735757,0.3445803056935997,0.004544680910818303
69.76053976133441,0.343144632107316,0.002959068873345344
69.2671870404628,0.362070300700628,0.0032466832923293215
69.7997039249212,0.35091380987932524,0.0037170526527072686
69.69412249280674,0.3467719631031922,0.005617443394731884
69.70650489463593,0.34793349378922844,0.0002515037537005587
69.6165690600388,0.3463944418095515,6.427657152827853e-05
69.59301614222987,0.36354162444822674,0.0001390488901456947
69.58363196436865,0.3598123905948416,0.0052401943602890765
69.55693476632499,0.3481783800724107,0.0015940406714559502
69.61344181173982,0.3487657853358538,0.00748345181679319
69.57335551044511,0.3501066160965273,0.000211956896633253
69.5956716254742,0.36511558907642216,0.010221203320674
69.70727745297528,0.3531272152334472,0.007042974280023061
69.7445367782937,0.3562804385764384,0.00665601233042599
69.40554675749759,0.3596904303451261,0.004594595948849727
69.68049164296981,0.3551905252098193,0.0021131661959904796
69.48788257817894,0.35720951267184275,0.0015766378901792275
69.82148854411821,0.35267381459523006,0.00787222589974436
69.30627484981756,0.3640506938693418,0.006281164724320123
69.63490803971136,0.35120454408565954,0.005787958182987645
69.82948057723767,0.34740081389624067,0.014817673832007057
69.94395788783184,0.3483390307299618,0.008489740743551504
69.52747415189043,0.3519439011980696,0.000679511330894552
69.68896362947815,0.3488658256966707,0.007387188495087061
