H0,Om,n
72.72397519486591,0.285109877958374,0.0022030930239647314
72.75819273627161,0.2773171411773531,0.018669571460190354
73.05731431960433,0.27688167637205474,0.01591109985498352
72.94166591727598,0.2818519524443965,0.03469288440054699
72.81825508675941,0.2798969180172861,0.006809659451587688
73.20421238540057,0.27438975274555855,0.007083938669283595
72.79337899856156,0.28408016367524047,0.014059454038504662
72.7780022229023,0.2783141272516315,0.010638314895770742
72.88271304212282,0.28324916973683334,0.003825453307172714
72.82119714020008,0.2758247835103496,0.009874918509964362
72.89417041360522,0.2837742631448183,8.937711831700666e-05
72.76857051218286,0.27891225234477107,0.0015161187760746784
72.78345723537763,0.2767255089573904,0.012638328388400158
73.04344186393784,0.28053048899402216,0.035908263477143015
73.12424701348112,0.2650261836674814,0.00189154834920428
72.85138688553681,0.28583886629319,0.0013289515276581824
72.88429607732508,0.2792665764333845,0.008249145663047533
73.23752112534197,0.25892264770281076,0.008336683751765179
72.93664387087979,0.2736904262667635,0.02082653108985365
72.55937822768395,0.28832627437734126,0.0010285985603616845
72.83135447821576,0.2819790501883194,0.007990926025412352
73.00784044131878,0.2800173634184124,0.006209813044512885
72.87883346808927,0.27832593521126203,0.008044794277312941
73.22971933732578,0.26656827664665633,0.028342778936431758
72.92138302836723,0.27245773754484526,0.009818849840751043
72.99341249193647,0.27765419662207436,0.026244951885084786
72.83187946756964,0.2746595636383604,0.01406748110417234
72.99904683441798,0.2747813492331735,2.584447996526861e-05
73.02552266614742,0.2701912993702603,0.008389186257674725
73.00577483298984,0.27526083709217647,0.0012439156455020528
72.64280660585095,0.2834503167208733,0.002592601647803155
72.69405007510686,0.28560868632861774,0.01074814758128289
72.65086833449013,0.28344661946036337,0.011059235606474238
72.87920845752302,0.2790701915709438,0.010731979726256474
72.79803836009737,0.2742707344589623,0.022802632718119834
73.02489459370798,0.27001091643353153,0.018192740568957515
72.78899794179704,0.27462193035445265,0.018146545868337104
73.08719458981153,0.27183215245486764,0.009840593639526031
72.73544155330912,0.28569713733138025,0.027438886252748585
72.68959543112331,0.2738674969187242,0.00656577245958477
73.00662998992527,0.2710461484918725,0.0065521301387042995
72.84727110989232,0.2853382211102032,0.002639264777144161
72.9994725708556,0.2761641154503616,0.004590433366939143
72.85150366090488,0.27510195555777,0.006674397549296001
73.01263632472893,0.2738312932561058,0.010661983747421968
72.7098199722978,0.2797174050124251,0.013090930005716057
73.08195697154686,0.27123335741132204,0.007097687080358631
72.98186332061341,0.28032218319387575,0.001605508889617576
73.1511950968007,0.27489098502908244,0.010118117699744598
72.99099981765019,0.27242574937284364,0.005247058189026348
72.91540055497266,0.26896438675114165,0.019548806808725665
72.72578636353326,0.28513400936320915,0.011760612680110487
72.98095207959913,0.2743768866643784,0.004402203515178131
73.14572942880423,0.2727100278237518,0.007885751561363176
72.78913013839683,0.28134633177243246,0.0003373290103672556
73.03014626927826,0.271887341926144,0.022041630729891168
73.12788780503884,0.26338025080219285,0.0007998603889333798
72.8640810917176,0.2830705324250998,0.0006789879025396288
72.9276809919008,0.2728718203132701,0.01301697646300496
72.96809845244726,0.27420683017573066,0.0024221367827299803
72.94081383438719,0.27442421726826405,0.0055006688689781475
72.9623898482023,0.27036552520812424,0.0014228076108726835
72.75529276610284,0.2788860134824994,0.0034309242379864657
72.87743744658489,0.28149286254121436,0.008913611964522235
72.75452084472535,0.28125974099383494,0.004080244164419714
72.96418331185704,0.2799621763163492,0.010407733189423916
72.98890090775109,0.2798031790168954,0.016209835558455593
73.28803232038028,0.2697602249184831,0.004695900115322485
72.85196524536468,0.2718660864176324,0.004805696752347453
72.46185351241158,0.2798266111783559,0.007514404692586139
72.95085588624491,0.2769083615597514,0.014225062551915647
72.78982664637321,0.2729753736919209,0.005314849118034769
73.05076898813044,0.2762682086048638,0.0026294574119651373
73.01101362235478,0.27592895166804965,0.0028974825467607515
73.07916932453875,0.27553741187432473,0.000898956189723918
72.66094072959038,0.27872862134590853,0.014496985271448756
73.04952780681248,0.272792259667489,0.0018420639909880422
72.87946213410399,0.28751806991969603,0.025721892040424684
72.97384835053317,0.2800539312321855,0.024454408043729153
72.91260280569759,0.2884281680111971,0.004771711082149526
72.98780528588476,0.278398071628923,0.003921244554773023
73.0118682936909,0.2717542769198019,0.0004694458565897477
72.94659571698804,0.2659389583277657,0.0021906698108047386
72.77848013202056,0.2837776415035495,0.0029443506649271907
72.93912191896234,0.2799902362573917,0.004502504173484521
72.96631103164977,0.2735664080393262,0.006391900028685996
72.87039419792143,0.2735847897358847,0.0015898580090682487
72.98160011261257,0.27117561898723785,0.007418387911516751
73.2161086960968,0.2649179332493476,0.0018455935523666064
72.75041081492473,0.2831338223649318,0.00025647235999346017
72.63754118210304,0.2805378501993266,0.0009562177681141574
73.02726318103501,0.2774629652108512,0.0030190753249190504
72.93437482608289,0.2729341699042115,0.013496690559446408
72.98510588707997,0.2731808642258985,0.0062240646265359165
72.89916797355427,0.27654485840511206,0.003364618189987692
72.74392223296151,0.28807465948300215,0.02075598195496746
72.62055878845642,0.2834644563016361,0.0026045530887662954
