t,largest_normalized_singular_value,smallest_normalized_singular_value,normalized_condition_number,initial_q_over_H,q_over_H,complex_mode_count,maximum_abs_imaginary_omega_over_H,maximum_real_mode_adiabaticity,force_mode_adiabaticity
6.76,12.362216950888538,0.012291438555608828,1005.7583491923663,1.0,1.8200932694965333,2.0,30.5323103116806,nan,7.341004541123288
6.7700000000000005,12.43596614831403,0.012289811400406608,1011.8923507567079,1.0,1.8197848100695913,2.0,31.933400164309056,nan,7.348287692727719
6.78,12.5070137215611,0.01228765069435112,1017.8523163350359,1.0,1.8194517959461847,2.0,33.33625212853125,nan,7.35567364686659
6.79,12.575349039137501,0.01228498060153555,1023.6360517790038,1.0,1.8190947893657785,2.0,34.73256261395478,nan,7.363160564321531
6.8,12.640964869667766,0.01228182432417912,1029.2416286057446,1.0,1.8187143609310699,2.0,36.115128125577186,nan,7.3707465675910875
6.8100000000000005,12.703857144368772,0.012278204104569035,1034.6673696067116,1.0,1.818311089215749,2.0,37.47795720902687,nan,7.378429741690221
6.82,12.764024738017591,0.012274141228669384,1039.9118358035475,1.0,1.8178855603707464,2.0,38.81626066947203,nan,7.386208134965556
6.83,12.821469266604606,0.012269656031252414,1044.973814583445,1.0,1.8174383677292412,2.0,40.12635925652242,nan,7.394079759926738
6.84,12.876194900041542,0.012264767902411601,1049.8523088651125,1.0,1.8169701114107295,2.0,41.40554587416146,nan,7.402042594093998
6.8500000000000005,12.92820818845659,0.012259495295335925,1054.546527162099,1.0,1.816481397924429,2.0,42.651931209621154,nan,7.410094580862181
6.86,12.977517900873437,0.012253855735540595,1059.0558744080822,1.0,1.8159728397725925,2.0,43.86429213178154,nan,7.4182336303803424
6.87,13.024134875121659,0.012247865831421572,1063.3799434435825,1.0,1.815445055071011,2.0,45.04193408409476,nan,7.426457620382036
6.88,13.068071877676896,0.012241541285368631,1067.5185071095707,1.0,1.8148986671541134,2.0,46.18457213080263,nan,7.434764397090961
6.890000000000001,13.10934347250763,0.012234896905550336,1071.4715108519306,1.0,1.8143343041782904,2.0,47.29223184214525,nan,7.443151776152104
6.9,13.14796589826629,0.01222794661876999,1075.2390657384833,1.0,1.8137525987379057,2.0,48.36516897278503,nan,7.45161754353412
6.91,13.183956952986286,0.012220703484070523,1078.821441840181,1.0,1.8131541874798491,2.0,49.40380555896328,nan,7.460159456457645
6.92,13.217335885547381,0.012213179706897958,1082.2190619271967,1.0,1.8125397107210526,2.0,50.408679903838014,nan,7.468775244333601
6.93,13.248123293325696,0.012205386653827819,1085.4324954278165,1.0,1.811909812069287,2.0,51.38040794578725,nan,7.477462609711185
6.94,13.276341025479635,0.012197334867782855,1088.4624526089538,1.0,1.811265138047528,2.0,52.319653765809015,nan,7.48621922923523
6.95,13.30201209138117,0.012189034083672294,1091.3097789430055,1.0,1.8106063377221606,2.0,53.22710732230249,nan,7.495042754612717
6.96,13.325160573753601,0.012180493244390349,1093.975449630533,1.0,1.8099340623352982,2.0,54.103467836389314,nan,7.503930813588061
6.97,13.345811546123928,0.012171720517110721,1096.4605642532374,1.0,1.8092489649414671,2.0,54.94943155541168,nan,7.5128810109269155
6.98,13.363990994240005,0.012162723309821924,1098.7663415353702,1.0,1.8085517000488924,2.0,55.76568288364882,nan,7.521890929408155
6.99,13.379725741140483,0.012153508288050124,1100.8941141954897,1.0,1.807842923265608,2.0,56.552888085769,nan,7.530958130823806
7.0,13.393043375599655,0.012144081391719878,1102.8453238736813,1.0,1.8071232909506139,2.0,57.311690943636314,nan,7.540080156986518
7.01,13.403972183699873,0.012134447852104054,1104.6215161224407,1.0,1.8063934598702704,2.0,58.04270988642754,nan,7.549254530744333
7.0200000000000005,13.41254108331153,0.012124612208822086,1106.2243354515142,1.0,1.8056540868601207,2.0,58.74653622366076,nan,7.558478757002411
7.03,13.41877956130045,0.012114578326874388,1107.6555204181466,1.0,1.8049058284923096,2.0,59.42373319632741,nan,7.56775032375141
7.04,13.422717613361755,0.01210434941380575,1108.916898751479,1.0,1.8041493407495073,2.0,60.07483564799852,nan,7.577066703099252
7.05,13.42438568626532,0.01209392803681898,1110.0103825155788,1.0,1.80338527870772,1.0,60.70035019950803,nan,7.58642535229708
7.0600000000000005,13.423814622280947,0.012083316139626819,1110.937963317703,1.0,1.8026142962200356,1.0,61.30075558550267,nan,7.595823714790708
7.07,13.421035605787507,0.01207251505926256,1111.701707548528,1.0,1.8018370456101047,1.0,61.876503309953335,nan,7.6052592212633
7.08,13.41608011198442,0.012061525542850669,1112.303751654089,1.0,1.801054177371535,1.0,62.42801842128195,nan,7.614729290684495
7.09,13.40897985755297,0.012050347764187846,1112.7462974473492,1.0,1.8002663398738656,1.0,62.955700371168646,nan,7.6242313313631875
7.1000000000000005,13.399766753210756,0.012038981340157288,1113.0316074595469,1.0,1.7994741790753859,1.0,63.45992392090666,nan,7.633762742002916
7.11,13.388472858097392,0.012027425346964715,1113.162000334191,1.0,1.7986783382428801,1.0,63.94104006454673,nan,7.643320912759476
7.12,13.375130335934493,0.012015678336176686,1113.1398462677537,1.0,1.7978794576783663,1.0,64.39937694611217,nan,7.652903226300319
7.13,13.35977141291168,0.012003738350545646,1112.9675625014263,1.0,1.7970781744528932,1.0,64.83524075426708,nan,7.662507058865314
7.140000000000001,13.34242833725728,0.011991602939606308,1112.6476088688207,1.0,1.7962751221474396,1.0,65.24891658246956,nan,7.672129781328503
7.15,13.323133340459389,0.011979269175029688,1112.1824834048252,1.0,1.7954709306009566,1.0,65.64066924613424,nan,7.681768760260362
7.16,13.301918600109008,0.01196673366572397,1111.5747180209564,1.0,1.7946662256655792,1.0,66.01074405098132,nan,7.691421358990199
7.17,13.278816204342403,0.011953992572669343,1110.8268742530452,1.0,1.7938616289690292,1.0,66.35936750872126,nan,7.701084938668185
7.18,13.25385811786521,0.011941041623478726,1109.9415390869417,1.0,1.7930577576842164,1.0,66.68674799766251,nan,7.710756859326645
7.19,13.227076149545198,0.011927876126677265,1108.9213208680303,1.0,1.7922552243060415,1.0,66.99307636689699,nan,7.72043448094009
7.2,13.198501921565427,0.011914490985691245,1107.7688453007534,1.0,1.791454636435391,1.0,67.27852648346148,nan,7.7301151644836
7.21,13.168166840133354,0.011900880712543584,1106.4867515438623,1.0,1.7906565965703123,1.0,67.54325572239586,nan,7.739796272989039
7.22,13.136102067745723,0.01188703944124766,1105.0776884077504,1.0,1.789861701904342,1.0,67.78740539993741,nan,7.749475172598675
7.23,13.102338497031571,0.011872960940931333,1103.5443106581806,1.0,1.7890705441319645,1.0,68.01110115031068,nan,7.759149233615683
7.24,13.06690672623558,0.01185863862877044,1101.8892754294527,1.0,1.7882837092609503,1.0,68.2144532660714,nan,7.768815831551878
7.25,13.029837036275538,0.011844065582591524,1100.1152387594734,1.0,1.7875017774315491,1.0,68.39755701825013,nan,7.778472348171949
7.26,12.99115936931593,0.011829234553031403,1098.2248522569678,1.0,1.7867253227436748,1.0,68.56049282127609,nan,7.788116172529469
7.2700000000000005,12.950903309002287,0.011814137975462444,1096.220759898087,1.0,1.7859549130898977,1.0,68.70332642446888,nan,7.797744702002272
7.28,12.909098062389187,0.011798767981699806,1094.1055949580102,1.0,1.785191109995518,1.0,68.82610903515064,nan,7.807355343321456
7.29,12.86577244353289,0.01178311641138881,1091.8819770886464,1.0,1.784434468465375,1.0,68.92887738975081,nan,7.816945513594688
7.3,12.820954858801848,0.011767174823112313,1089.5525095471319,1.0,1.7836855368372717,1.0,69.01165377485573,nan,7.826512641323438
7.3100000000000005,12.774673293946293,0.011750934505225174,1087.1197765816755,1.0,1.7829448566419086,1.0,69.07444599813354,nan,7.836054167413834
7.32,12.726955302971628,0.011734386486416932,1084.5863409820051,1.0,1.782212962469226,1.0,69.11724730883293,nan,7.845567546180628
7.33,12.677827998866222,0.011717521546017927,1081.9547418007219,1.0,1.7814903818410328,1.0,69.14003626730012,nan,7.855050246344031
7.34,12.627318046240703,0.011700330224048983,1079.2274922537126,1.0,1.7807776350898203,1.0,69.1427765626527,nan,7.864499752018856
7.3500000000000005,12.57545165594232,0.01168280283102309,1076.407077807463,1.0,1.7800752352436437,1.0,69.12541677751959,nan,7.87391356369563
7.36,12.52225458171577,0.011664929457516201,1073.4959544609299,1.0,1.7793836879169491,1.0,69.08789009838151,nan,7.883289199213255
7.37,12.467752118989976,0.011646699983505709,1070.4965472320105,1.0,1.7787034912072368,2.0,69.03011396980855,nan,7.892624194722779
7.38,12.411969105879196,0.011628104087495279,1067.411248857574,1.0,1.7780351355974384,2.0,68.95198969051656,nan,7.901916105641826
7.390000000000001,12.354929926496961,0.011609131255435315,1064.2424187178062,1.0,1.7773791038638906,2.0,68.85340194884189,nan,7.911162507599274
7.4,12.296658516696187,0.011589770789448714,1060.9923819969779,1.0,1.7767358709897825,2.0,68.7342182949006,nan,7.920360997369711
7.41,12.237178372371213,0.011570011816404761,1057.663429091792,1.0,1.776105904083731,2.0,68.59428855020047,nan,7.929509193798312
7.42,12.176512560440228,0.011549843296319655,1054.2578152831095,1.0,1.7754896623029977,2.0,68.43344415584178,nan,7.938604738717278
7.43,12.11468373263931,0.011529254030593508,1050.7777606853256,1.0,1.7748875967828888,2.0,68.25149742770436,nan,7.9476452978457965
7.44,12.051714142319906,0.011508232670119639,1047.2254504908803,1.0,1.7743001505700886,2.0,68.04824075084167,nan,7.956628561682967
7.45,11.987625664432267,0.011486767723292055,1043.6030355279674,1.0,1.7737277585610258,2.0,67.82344568681401,nan,7.965552246387365
7.46,11.922439818884481,0.011464847563903648,1039.91263315367,1.0,1.773170847444825,2.0,67.57686199452299,nan,7.974414094644531
7.47,11.856177797506216,0.01144246043897532,1036.1563285044615,1.0,1.7726298356506553,2.0,67.30821655969193,nan,7.983211876522131
7.48,11.788860494863384,0.011419594476515246,1032.3361761319586,1.0,1.7721051332993318,2.0,67.01721222724998,nan,7.99194339031256
7.49,11.720508543194615,0.011396237693242254,1028.454202051669,1.0,1.7715971421590246,2.0,66.70352653046828,nan,8.000606463362555
7.5,11.65114235176819,0.011372378002291959,1024.5124062372927,1.0,1.7711062556049353,2.0,66.36681031050576,nan,8.009198952889564
7.51,11.58078215098852,0.011348003220921745,1020.5127655971768,1.0,1.770632858582798,2.0,66.0066862198384,nan,8.01771874678449
7.5200000000000005,11.5094480416146,0.011323101078243365,1016.4572374726292,1.0,1.7701773275760753,2.0,65.62274710314365,nan,8.02616376440046
7.53,11.437160049489398,0.011297659223005267,1012.3477637031277,1.0,1.7697400305767108,2.0,65.21455424950051,nan,8.034531957327287
7.54,11.363938186219197,0.011271665231443118,1008.1862753090535,1.0,1.7693213270593138,2.0,64.78163551048372,nan,8.042821310151272
7.55,11.289802516285901,0.011245106615232772,1003.9746978470247,1.0,1.768921567958651,2.0,64.3234832799014,nan,8.05102984119992
7.5600000000000005,11.214773231123097,0.011217970829562463,999.7149575009645,1.0,1.7685410956503167,2.0,63.83955233287563,nan,8.059155603271362
7.57,11.138870730743387,0.011190245281356453,995.4089879782475,1.0,1.7681802439344796,2.0,63.32925752484907,nan,8.06719668434788
7.58,11.062115713573098,0.01116191733767122,991.0587382903032,1.0,1.7678393380222153,2.0,62.79197136028411,nan,8.075151208295317
7.59,10.984529275181554,0.011132974334302739,986.6661815015779,1.0,1.7675186945236183,2.0,62.22702144953202,nan,8.08301733555143
7.6000000000000005,10.906133016656456,0.011103403584624713,982.2333245419068,1.0,1.7672186214404644,2.0,61.633687831992475,nan,8.090793263787702
7.61,10.826949163497964,0.011073192388687508,977.7622191915397,1.0,1.766939418159842,2.0,61.01120024935254,nan,8.098477228562649
7.62,10.747000695958974,0.011042328042616815,973.2549743570329,1.0,1.7666813754506776,2.0,60.35873538690514,nan,8.106067503955634
7.63,10.666311491832236,0.011010797848333486,968.713769769791,1.0,1.7664447754624228,2.0,59.67541416256948,nan,8.113562403184106
7.640000000000001,10.584906482797411,0.01097858912362387,964.140871254638,1.0,1.7662298917257309,2.0,58.96029916801917,nan,8.120960279204239
7.65,10.502811825536766,0.01094568921260081,959.538647730451,1.0,1.7660369891550063,2.0,58.212392409593534,nan,8.128259525294805
7.66,10.42005508893535,0.010912085496577273,954.9095901240643,1.0,1.765866324052751,2.0,57.43063355752018,nan,8.1354585756239
7.67,10.336665458797782,0.010877765405395827,950.2563323962073,1.0,1.7657181441155911,2.0,56.61389899550474,nan,8.142555905798266
7.68,10.252673961637004,0.010842716429240779,945.5816749009002,1.0,1.765592688441919,2.0,55.76100207734156,nan,8.14955003339485
7.69,10.168113709219975,0.010806926130967736,940.8886103221141,1.0,1.765490187541055,2.0,54.87069515381517,nan,8.15643951847433
7.7,10.083020165692435,0.010770382158987134,936.1803524565613,1.0,1.7654108633438563,2.0,53.94167414701902,nan,8.16322296407635
7.71,9.99743143924577,0.010733072260728416,931.4603681394835,1.0,1.7653549292147062,2.0,52.972586739674064,nan,8.169899016695986
7.72,9.911388600435053,0.010694984296722523,926.7324126387355,1.0,1.7653225899648106,2.0,51.96204563952259,nan,8.176466366741334
7.73,9.824936029416659,0.010656106255326843,922.0005688762071,1.0,1.7653140418666915,2.0,50.90864890478682,nan,8.182923748972042
7.74,9.73812179450477,0.010616426268125253,917.2692908669743,1.0,1.7653294726678694,2.0,49.81101002819821,nan,8.18926994292893
7.75,9.650998064565412,0.010575932626056305,912.5434517980855,1.0,1.7653690616075726,2.0,48.66780131503773,nan,8.195503773333648
7.76,9.56362155792556,0.010534613796284658,907.8283972117187,1.0,1.7654329794334715,2.0,47.47781528516223,nan,8.201624110473372
7.7700000000000005,9.476054030587727,0.010492458439851965,903.130003793603,1.0,1.765521388419101,2.0,46.24005012874998,nan,8.207629870567294
7.78,9.388362806605796,0.010449455430136095,898.4547443046533,1.0,1.7656344423823689,2.0,44.953826676576924,nan,8.21352001611181
7.79,9.3006213535332,0.010405593872144509,893.8097592325519,1.0,1.7657722867044063,2.0,43.618945602120576,nan,8.219293556207917
7.8,9.212909905851864,0.010360863122671758,889.2029357758882,1.0,1.7659350583487814,2.0,42.23589399182044,nan,8.224949546870176
7.8100000000000005,9.125316139213927,0.0103152528113493,884.6429948060844,1.0,1.7661228858810398,2.0,40.806108846074316,nan,8.230487091317126
7.82,9.037935898166534,0.010268752862614918,880.1395864799342,1.0,1.7663358894886094,2.0,39.332299538081394,nan,8.23590534024244
7.83,8.950873979753819,0.01022135351862782,875.703395195301,1.0,1.7665741810010454,2.0,37.818818964500124,nan,8.241203492066699
7.84,8.864244974970171,0.010173045363155091,871.3462545910633,1.0,1.7668378639106495,2.0,36.272051036149726,nan,8.246380793169235
7.8500000000000005,8.778174169438165,0.010123819346447025,867.0812732863396,1.0,1.7671270333934734,2.0,34.700749036200925,nan,8.251436538099641
7.86,8.692798503862988,0.010073666811121958,862.9229720269877,1.0,1.7674417763307313,2.0,33.11621994441021,nan,8.256370069768609
7.87,8.608267593724094,0.010022579519075007,858.8874328550659,1.0,1.7677821713306519,2.0,31.53222018675517,nan,8.261180779617666
7.88,8.524744806250114,0.009970549679408356,854.9924608325069,1.0,1.7681482887501814,2.0,29.964437419499642,nan,8.26586810777061
7.890000000000001,8.442408390913613,0.00991756997740689,851.2577587197443,1.0,1.7685401907124818,2.0,28.429511015774807,nan,8.270431543187533
7.9,8.3614526574498,0.009863633604596564,847.7051148324557,1.0,1.7689579311309345,2.0,26.94369261660773,nan,8.274870623765445
7.91,8.282089192662523,0.009808734289871873,844.3586040672235,1.0,1.7694015557299148,2.0,25.52141276299119,nan,8.279184936436092
7.92,8.204548103953575,0.009752866331679634,841.2448017772219,1.0,1.7698711020660527,2.0,24.174102611294938,nan,8.283374117241673
7.930000000000001,8.129079273580002,0.009696024631276407,838.3930097865141,1.0,1.7703665995494664,2.0,22.909552725473475,nan,8.28743785139086
7.94,8.055953603064257,0.00963820472704546,835.8354933526886,1.0,1.7708880694646314,2.0,21.731902446300744,nan,8.291375873296753
7.95,7.985464221954893,0.009579402829873821,833.6077273054897,1.0,1.7714355249909952,2.0,20.642152713930948,nan,8.29518796659621
7.96,7.917927629308635,0.009519615859573094,831.7486489064815,1.0,1.7720089712234532,2.0,19.63898235835479,nan,8.298873964149935
7.97,7.853684729946529,0.00945884148233538,830.300914188432,1.0,1.7726084051928044,2.0,18.71964589115925,nan,8.30243374802274
7.98,7.793101720924079,0.009397078149204664,829.3111536572312,1.0,1.7732338158863175,2.0,17.880796818099796,nan,8.305867249443342
7.99,7.736570777050984,0.009334325135539083,828.8302222937488,1.0,1.7738851842685377,2.0,17.119157150926362,nan,8.309174448743118
8.0,7.6845001977753515,0.009270590037881598,828.91166218923,1.0,1.7745624833024718,2.0,16.432005047800892,nan,8.312355375273201
0.0,1.0,1.0,1.0,10.0,10.0,0.0,7.602229481709853e-16,0.1456614881897147,0.03226631343333783
0.01,2.292867083044256,0.43230429559362993,5.3038267405965644,10.0,10.03520794400882,0.0,2.268789389380193e-15,0.14659689338064696,0.032352054044519296
0.02,3.915297890989831,0.250920100595762,15.603763435825597,10.0,10.068506807394293,0.0,1.5227993889275806e-15,0.14554238851468243,0.032442669869911185
0.03,5.567337235941994,0.17488336264832807,31.834573350109466,10.0,10.099935868545225,0.0,4.6826380316371414e-15,0.14755806761136667,0.03253807889581551
0.04,7.1623815053391375,0.13470972532630404,53.169000886831874,10.0,10.12953500478344,0.0,3.129315898520794e-15,0.1534456899607276,0.03263820058040953
0.05,8.665299665094505,0.11033123890776012,78.53895008229654,10.0,10.157344644965603,0.0,8.479701433329151e-15,0.15957443676617097,0.03274295568291357
0.06,10.055581437085667,0.09420339502256489,106.74330192321642,10.0,10.183405719813278,0.0,1.695792589296035e-15,0.16593298072416446,0.032852266107925875
0.07,11.318956830927714,0.08291357293063008,136.51512570080362,10.0,10.207759610376076,0.0,9.97045508127007e-16,0.17250777728141178,0.03296605476364757
0.08,12.444906875288801,0.07470779308723434,166.58110701727205,10.0,10.230448095013147,0.0,9.92573074974367e-16,0.17928339494868,0.033084245432871605
0.09,13.425731023535866,0.06859822921237277,195.71541682178471,10.0,10.251513295262464,0.0,1.3617912928876072e-15,0.18624294831457705,0.03320676265569676
0.1,14.256112697739239,0.06398986675409095,222.78703521175606,10.0,10.270997620943085,0.0,1.128230690885906e-15,0.1933686062804222,0.033333531623052214
0.11,14.93286588093019,0.060506092116798714,246.79937769083386,10.0,10.288943714821828,0.0,8.710316039814698e-16,0.20064214074445572,0.03346447808018411
0.12,15.454752758506933,0.05790001452066342,266.921396936635,10.0,10.305394397158677,0.0,1.2050333630017942e-15,0.20804547767895626,0.03359952823931128
0.13,15.822330548436968,0.05600631746527148,282.5097464807986,10.0,10.320392610417544,0.0,8.264866781358448e-16,0.21556121361896746,0.03373860870078158
0.14,16.037811295045525,0.054713775030993186,293.12200238350835,10.0,10.333981364423668,0.0,2.974797156017959e-16,0.22317306579328097,0.03388164638203194
0.15,16.10492945225109,0.053949009721841225,298.5213173566561,10.0,10.346203682205893,0.0,1.0828461680274266e-15,0.23086623236217202,0.03402856845383858
0.16,16.02881799972546,0.053666739382051375,298.6732226382704,10.0,10.357102546763626,0.0,2.1499519705778716e-15,0.238627649063121,0.03417930228325843
0.17,15.815898654339572,0.05384399546336908,293.7356063240028,10.0,10.366720848971433,0.0,2.692279836989401e-16,0.2464461386341361,0.03433377538278038
0.18,15.473798392233661,0.05447691539412339,284.0432186786933,10.0,10.37510133680471,0.0,2.004715373653498e-15,0.2543124581061258,0.03449191536526123
0.19,15.011317510868643,0.05557925901559976,270.0884786293269,10.0,10.382286566072212,0.0,1.1537116935057537e-15,0.262219255840035,0.03465364990415907
0.2,14.438504746430597,0.057181941889844344,252.50112656623352,10.0,10.38831885279162,0.0,1.497428008826806e-15,0.2701609544405797,0.03481890669876167
0.21,13.766974478161154,0.05933245759754066,232.03108442842924,10.0,10.39324022735403,0.0,6.371720685030615e-16,0.27813357747897477,0.03498761344400173
0.22,13.01083842067847,0.062091211615767035,209.54396092626067,10.0,10.397092390586602,0.0,6.017219045568989e-16,0.28613453785027587,0.035159697804521946
0.23,12.189462324373523,0.06551533725803886,186.05509541016445,10.0,10.399916671816646,0.0,1.2983835761618944e-15,0.29416240387563847,0.03533508739271736
0.24,11.337113735400182,0.06959841513373721,162.89327441746036,10.0,10.40175398901528,0.0,8.585653388901352e-16,0.30221665666972536,0.03551370975044299
0.25,10.556341964037092,0.0740668679806363,142.52448161837884,10.0,10.402644811089544,0.0,1.2010343560931416e-15,0.3102974493642115,0.03569549233410928
0.26,10.194028105392489,0.07666154963569713,132.97445921502324,10.0,10.40262912236553,0.0,6.862170476483535e-16,0.3184053757473177,0.03588036250297841
0.27,10.028242904191638,0.07690295015781705,130.40127698107932,10.0,10.40174638930814,0.0,8.307284299176326e-16,0.32654125320484134,0.036068247510372686
0.28,9.852094800784595,0.07737584928413468,127.32777593957461,10.0,10.400035529482848,0.0,9.81579274981824e-16,0.3347059225826531,0.03625907449760644
0.29,9.649231063813287,0.07810838563369234,123.53642935427737,10.0,10.397534882792662,0.0,8.58334665725787e-16,0.3429000658401189,0.036452770490426285
0.3,9.41897141597379,0.07909106532838961,119.09020793772093,10.0,10.394282184964018,0.0,7.53401085172844e-16,0.3511240410257345,0.036649262397808226
0.31,9.164036657866012,0.08029031905965135,114.13625908071968,10.0,10.390314543285282,0.0,7.028040145003384e-16,0.3593777332306305,0.03684847701287043
0.32,8.890232445348596,0.08162787866675209,108.91171730240839,10.0,10.38566841455972,0.0,9.209441342439022e-16,0.36766041967386254,0.03705034101580813
0.33,8.608923180812614,0.08298675575286238,103.73851951087599,10.0,10.38037958525833,0.0,8.961121752949165e-16,0.37597064675710506,0.0372547809786613
0.34,8.33740898967034,0.08430089221054801,98.90060201079504,10.0,10.37448315380822,0.0,1.9278336424995165e-16,0.3843061169171239,0.03746172337177753
0.35000000000000003,8.083981343574484,0.08559810007959136,94.44113053978752,10.0,10.368013514982252,0.0,8.503368026850402e-16,0.39266358311026023,0.03767109457182838
0.36,7.83962576495418,0.08690873221930744,90.20527126286336,10.0,10.36100434634229,0.0,9.123877030860515e-16,0.4010387490817812,0.037882820871249855
0.37,7.595943366749135,0.08818385650787704,86.13757287957378,10.0,10.35348859665789,0.0,6.129603419852377e-16,0.409426173684479,0.03809682848901415
0.38,7.354716189505739,0.0892058528299522,82.44656551320232,10.0,10.345498476248281,0.0,8.42061369602596e-16,0.41781917783110384,0.03831304358256616
0.39,7.1423946533542315,0.08934920657158973,79.93797513614733,10.0,10.337065449167316,0.0,6.007657242607882e-16,0.4262097529980937,0.0385313922608728
0.4,7.138671461837191,0.0872668507231767,81.80278539536287,10.0,10.328220227169878,0.0,8.649837140917796e-16,0.43458847033292874,0.038751800598467064
0.41000000000000003,7.658264022933161,0.08229306418707212,93.06086847761638,10.0,10.318992765393665,0.0,1.0607365061805197e-15,0.44294439008392694,0.038974194650345045
0.42,8.339919103527174,0.07623842800672283,109.39259008320249,10.0,10.309412259613945,0.0,4.614137517950001e-16,0.4512649708310867,0.039198500467767225
0.43,9.003703033560205,0.07062582321681635,127.48457467064794,10.0,10.299507145093555,0.0,4.4028123009268697e-16,0.4595359786077005,0.03942464411466821
0.44,9.617056174130544,0.06584115362117088,146.0645150518479,10.0,10.289305096867999,0.0,2.2296585255071814e-15,0.46774139651504787,0.039652551684786166
0.45,10.170301820960155,0.061860858316873,164.4060896934909,10.0,10.278833031416927,0.0,1.5302076085135394e-15,0.4758633351641254,0.03988214931934061
0.46,10.659424612997622,0.05857500857097057,181.97905340606934,10.0,10.26811710963363,0.0,5.46584398381017e-16,0.4838819450633127,0.04011336322519971
0.47000000000000003,11.082598924953995,0.05587270497643148,198.35443674382537,10.0,10.25718274100826,0.0,7.757155636104543e-16,0.49177533215377983,0.04034611969350021
0.48,11.439166735252165,0.053660664044235175,213.17601895165305,10.0,10.246054588953408,0.0,1.099452692205068e-15,0.4995194779313599,0.04058034511864154
0.49,11.729245419187045,0.0518645725287776,226.1513948211749,10.0,10.234756577210272,0.0,2.79613809368841e-15,0.5070881663510816,0.04081596601754073
0.5,11.953541899810721,0.05042643534269909,237.04911557944172,10.0,10.223311897195993,0.0,1.4983102931630469e-15,0.5144529196622969,0.04105290904922572
0.51,12.113246991633225,0.04930147904567986,245.69743598178468,10.0,10.211743016267308,0.0,7.289998788021697e-16,0.5215829453625695,0.04129110103462155
0.52,12.209965337086594,0.04845550258995021,251.98305010706812,10.0,10.20007168683984,0.0,8.98360208693383e-16,0.5284450976662179,0.041530468976427565
0.53,12.24566313094355,0.04786281196895317,255.8492204529658,10.0,10.188318956245238,0.0,1.7245171091914527e-15,0.5350038567149796,0.04177094007917934
0.54,12.222625931540897,0.04750467528039223,257.29311608589904,10.0,10.176505177284271,0.0,8.908253411756774e-16,0.5412213289249226,0.04201244176934855
0.55,12.143423134161628,0.04736819869873082,256.36235845478745,10.0,10.164650019398453,0.0,9.996918300241048e-16,0.5470572725791553,0.04225490171547697
0.56,12.010877716783723,0.04744553354147897,253.1508620570846,10.0,10.152772480395905,0.0,8.644522372178324e-16,0.5524691527641283,0.0424982478483176
0.5700000000000001,11.828041003277766,0.047733343297679025,247.794103369518,10.0,10.140890898675716,0.0,9.092870560794402e-16,0.5574122299612931,0.04274240838093315
0.58,11.598173002121898,0.04823247583946848,240.4639778543392,10.0,10.129022965903246,0.0,7.872918483988412e-16,0.5618396869570325,0.04298731182868004
0.59,11.324729684274057,0.04894779620352556,231.36342312911674,10.0,10.11718574006484,0.0,1.5712699213471997e-15,0.565702799285832,0.04323288702907077
0.6,11.011359617868344,0.049888136453643976,220.7210050449588,10.0,10.105395658776919,0.0,7.798784124442303e-16,0.5689511525421914,0.0434790631616956
0.61,10.661914003083108,0.051066305784108576,208.78569223624964,10.0,10.093668552963978,0.0,4.2890270176638547e-16,0.5715329112263181,0.04372576976772651
0.62,10.280476883531252,0.05249906361617553,195.82209996529775,10.0,10.082019660711179,0.0,1.9439764299010906e-15,0.5733951438663877,0.043972936769377864
0.63,9.871427159362904,0.05420686125480528,182.10659925431173,10.0,10.070463641305974,0.0,4.3565310044157167e-16,0.5744842066881909,0.04422049448913623
0.64,9.439553040852134,0.05621293034062508,167.92494153307234,10.0,10.059014589414197,0.0,5.091120842864044e-16,0.5747461887024997,0.04446837366875548
0.65,8.990257276846394,0.058540741540020015,153.57265795310116,10.0,10.047686049348073,0.0,1.3139354269873103e-15,0.5741274194474765,0.04471650548801293
0.66,8.529929210196972,0.061207364665920055,139.36115787299028,10.0,10.036491029389788,0.0,3.2977937901990084e-16,0.5725750392712767,0.04496482158321107
0.67,8.066653650737315,0.0642054879541478,125.63807094649134,10.0,10.025442016139483,0.0,2.556070844762346e-16,0.5700376303909994,0.04521325406539778
0.68,7.611751851430518,0.06744639183089937,112.85632403456945,10.0,10.014550988861602,0.0,2.7383888192424887e-16,0.5664659050755638,0.04546173553826737
0.6900000000000001,7.184759899188708,0.07050635999275569,101.90229505433156,10.0,10.003829433805759,0.0,1.7459642766949775e-16,0.5618134460346628,0.045710199115701254
0.7000000000000001,6.859002159128929,0.07164742406090778,95.73271124580923,10.0,9.993288358397498,0.0,2.913153101647004e-15,0.5560374901296089,0.045958578439154754
0.71,6.883599610599226,0.07026084277042549,97.97206152353044,10.0,9.982938305367137,0.0,5.621612767326319e-16,0.549099743988699,0.04620680769463377
0.72,7.018604501735418,0.0683653848244606,102.6631316382822,10.0,9.972789366782285,0.0,1.1873349157150344e-15,0.5409672198220485,0.04645482162924995
0.73,7.147942071014347,0.06655140321512705,107.40482883446744,10.0,9.962851197912396,0.0,1.794081842913749e-15,0.531613075369317,0.04670255556751992
0.74,7.26171496082742,0.06491413027169567,111.86647545663453,10.0,9.953133030940391,0.0,1.3537984056881631e-16,0.5210174394812268,0.04694994542728046
