t,a,rho,rho_dot,Theta,mu,H,H_dot,energy_density,pressure,charge,friedmann_residual,continuity_residual
4.0600000000000005,3.1086670839331805,0.29938094165153684,-0.0411971491222025,3.7755279908334485,0.4172965067780013,0.13168111783723258,-0.008339694070359498,0.0539704910254061,-0.036665625829410145,1.1236102527122116,-1.3946066523828904e-12,0.0
4.07,3.112762006938546,0.2989571042539572,-0.043568349661924105,3.7796985714167697,0.41683116859759767,0.13159743189272946,-0.008398558735879053,0.05390191420278699,-0.036474904825837956,1.1236102527122116,-1.4166029460582763e-12,-8.673617379884035e-19
4.08,3.1168597061441314,0.2985096148198645,-0.045927501911034764,3.7838648449520114,0.4164350557821865,0.13151312557773542,-0.008463748789680073,0.053832873096511406,-0.036270594357925255,1.1236102527122116,-1.4229381561925436e-12,-8.673617379884035e-19
4.09,3.1209601579741513,0.29803859546012307,-0.04827428099454971,3.7880275025204493,0.4161079407672747,0.131428136222054,-0.008535147264048023,0.05376331741029804,-0.03605288683739839,1.1236102527122116,-1.4243883850184602e-12,-1.734723475976807e-18
4.1,3.1250633367944567,0.2975441715132811,-0.05060836624256101,3.7921872331352,0.415849637447774,0.13134240233196137,-0.008612635842905763,0.05369319795059234,-0.035821978576562885,1.1236102527122116,-1.4376902446322504e-12,-3.469446951953614e-18
4.11,3.1291692149366312,0.29702647150387484,-0.052929441107070985,3.796344724154683,0.41566000097467415,0.13125586360338137,-0.008696094923625611,0.053622466636935345,-0.0355780696704122,1.1236102527122116,-1.4716630691857802e-12,8.673617379884035e-19
4.12,3.1332777627227566,0.29648562710159493,-0.05523719307954608,3.8005006616943384,0.4155389275968044,0.13116846093443896,-0.008785403679104931,0.053551076511939875,-0.03532136387779714,1.1236102527122116,-1.5217480053841825e-12,-8.673617379884035e-19
4.13,3.137388948490838,0.2959217730813036,-0.0575313136090243,3.8046557310370273,0.4154863545474667,0.13108013643739155,-0.00888044012005455,0.05347898175085689,-0.0350520685017437,1.1236102527122116,-1.5712570133885606e-12,-8.673617379884035e-19
4.14,3.1415027386208703,0.29533504728389226,-0.05981149802060269,3.808810617042543,0.415502259975795,0.1309908334499378,-0.008981081157449578,0.053406137670714914,-0.03477039426900704,1.1236102527122116,-1.5970696987110955e-12,0.0
4.15,3.145619097561528,0.29472559057796727,-0.062077445434138234,3.812966004556674,0.41558666292276897,0.13090049654590222,-0.009087202665093216,0.05333250073901548,-0.034476555208947046,1.1236102527122116,-1.5782791740193147e-12,4.336808689942018e-18
4.16,3.14973798785747,0.29409354682235306,-0.06432885868299011,3.8171225788202445,0.41573962334187003,0.13080907154529553,-0.009198679542244124,0.05325802858196768,-0.03417076853181113,1.1236102527122116,-1.5049420043489192e-12,0.0
4.17,3.153859370177238,0.29343906282940124,-0.06656544423263686,3.821281025878568,0.41596124216444585,0.1307165055237496,-0.009315385776258997,0.053182679992245116,-0.033853254506507696,1.1236102527122116,-1.3854264957480211e-12,-1.734723475976807e-18
4.18,3.157983203341739,0.2927622883290948,-0.06878691209899461,3.825442032991743,0.4162516614099126,0.1306227468213262,-0.009437194505201968,0.05310641493624824,-0.03352423633795416,1.1236102527122116,-1.2491882528387066e-12,-8.673617379884035e-19
4.19,3.162109444353295,0.2920633759339356,-0.0709929757662701,3.8296062890462252,0.4166110643409987,0.13052774505069858,-0.009563978080373452,0.053029194560855544,-0.03318394004408064,1.1236102527122116,-1.1427594981405775e-12,-4.336808689942018e-18
4.2,3.166238048425238,0.29134248110460464,-0.07318335210417617,3.8337744849681106,0.417039675664302,0.13043145110470547,-0.009695608128711269,0.05295098119964701,-0.03283259433257112,1.1236102527122116,-1.115572911825069e-12,0.0
4.21,3.1703689690120505,0.2905997621163827,-0.07535776128434335,3.837947314138556,0.41753776177650176,0.1303338171632763,-0.009831955615017702,0.052871738378583,-0.032470430477421264,1.1236102527122116,-1.1925738174767275e-12,1.734723475976807e-18
4.22,3.1745021578400228,0.2898353800263214,-0.0775159266957538,3.842125472811775,0.4181056310566441,0.13023479669972698,-0.009972890903966502,0.05279143082112261,-0.032097682195392115,1.1236102527122116,-1.3302831058936704e-12,3.469446951953614e-18
4.23,3.1786375649384193,0.28904949864128776,-0.07965757485904426,3.8463096605361913,0.41874363420459465,0.13013434448643335,-0.010118283821839168,0.05271002445279899,-0.03171458552248271,1.1236102527122116,-1.3800766085481087e-12,0.0
4.24,3.182775138671089,0.2882422844887211,-0.08178243533941115,3.8505005805820858,0.41945216462084356,0.1300324166000015,-0.010268003717848806,0.05262748640567867,-0.03132137869114239,1.1236102527122116,-1.400546345564635e-12,3.469446951953614e-18
4.25,3.186914825768492,0.2874139067854793,-0.08389024065818261,3.854698940369588,0.4202316588416016,0.1299289704256742,-0.010421919525250898,0.052543785021575834,-0.03091830200668022,1.1236102527122116,-1.412654715426953e-12,-3.469446951953614e-18
4.26,3.191056571360413,0.28656453740854604,-0.08598072620352404,3.85890545190075,0.4210825970188958,0.129823964661173,-0.010579899822064249,0.052458889854989615,-0.0305055977242063,1.1236102527122116,-1.4142645388126596e-12,0.0
4.2700000000000005,3.195200319008904,0.285694350867102,-0.08805363013862577,3.863120832199163,0.42200550344795856,0.12971735931996772,-0.01074181289127495,0.05237277167551208,-0.03008350992611656,1.1236102527122116,-1.4188442087892383e-12,-1.734723475976807e-18
4.28,3.1993460107416443,0.2848035242752377,-0.09010869330805452,3.8673458037546546,0.4230009471447194,0.12960911573392764,-0.010907526780578044,0.052285402469580626,-0.029652284399881178,1.1236102527122116,-1.4389808788983771e-12,-1.734723475976807e-18
4.29,3.203493587085728,0.2838922373256022,-0.09214565914221291,3.8715810949737435,0.42406954247341155,0.1294991965553758,-0.01107690936161362,0.05219675544164555,-0.02921216851629729,1.1236102527122116,-1.4770892842186356e-12,0.0
4.3,3.2076429871018615,0.2829606722640155,-0.09416427355972139,3.87582744063643,0.4252119498251562,0.12938756575855334,-0.01124982838865855,0.05210680501474884,-0.02876341110828235,1.1236102527122116,-1.5229970062868858e-12,-1.734723475976807e-18
4.3100000000000005,3.211794148418939,0.28200901386507105,-0.09616428486754315,3.8800855823599223,0.4264288763484674,0.12927418864050008,-0.01142615155673664,0.05201552683051007,-0.02830626235028154,1.1236102527122116,-1.5570669753550703e-12,-1.734723475976807e-18
4.32,3.2159470072689795,0.2810374494087557,-0.09814544365866809,3.884356269069886,0.42772107673268445,0.12915903182135824,-0.011605746559110274,0.051922897748515176,-0.027840973638361355,1.1236102527122116,-1.5573306533234188e-12,0.0
4.33,3.2201014985224004,0.2800461686581124,-0.10010750270717614,3.8886402574798193,0.4290893540454192,0.12904206324410583,-0.011788481144118242,0.051828895845104014,-0.027367797471058664,1.1236102527122116,-1.5083073678923142e-12,0.0
4.34,3.2242575557236006,0.2790353638379752,-0.10205021686049451,3.8929383125791333,0.4305345606251737,0.12892325217372658,-0.011974223171325118,0.05173350041155333,-0.026886987331053706,1.1236102527122116,-1.4092824129896542e-12,-1.734723475976807e-18
4.3500000000000005,3.228415111126831,0.2780052296148008,-0.10397334292866968,3.8972512081305384,0.43205759903036456,0.12880256919582267,-0.012162840666949372,0.05163669195165106,-0.026398797567731114,1.1236102527122116,-1.2794695858353577e-12,8.673617379884035e-18
4.36,3.23257409573233,0.2769559630776255,-0.1058766395704696,3.901579727177325,0.4336594230460528,0.12867998621467713,-0.012354201878538161,0.05153845217865964,-0.02590348328069295,1.1236102527122116,-1.1575740366254195e-12,0.0
4.37,3.236734439322702,0.27588776372017243,-0.10775986717613688,3.9059246625611377,0.43534103874977126,0.12855547645077273,-0.01254817532885916,0.05143876401166507,-0.02540130020428231,1.1236102527122116,-1.0924386395494423e-12,-1.734723475976807e-18
4.38,3.240896070499508,0.2748008334241385,-0.10962278774660761,3.910286817450826,0.43710350563789807,0.12842901443777335,-0.012744629868980511,0.05133761157131078,-0.024892504593176216,1.1236102527122116,-1.1233861063608686e-12,-1.734723475976807e-18
4.39,3.2450589167200525,0.2736953764436856,-0.11146516476901586,3.91466700588297,0.4389479378141162,0.12830057601897543,-0.01294343473051254,0.05123498017491471,-0.02437735310910118,1.1236102527122116,-1.246919234532129e-12,1.734723475976807e-18
4.4,3.2492229043343412,0.2725715993911636,-0.11328676308830116,3.9190660533146717,0.4408755052415673,0.12817013834323526,-0.013144459576986558,0.051130856330969934,-0.02385610270872282,1.1236102527122116,-1.3687800892725477e-12,-1.734723475976807e-18
4.41,3.2533879586226435,0.2714297112241571,-0.1150873487759617,3.9234847971873235,0.44288743505999023,0.1280376798603873,-0.013347574554474799,0.051025227733179156,-0.023329010532643947,1.1236102527122116,-1.3825746103535153e-12,0.0
4.42,3.257554003833726,0.2702699232340175,-0.11686668899569448,3.92792408750259,0.44498501296910664,0.1279031803161849,-0.013552650341429164,0.050918083254060005,-0.022796333795594488,1.1236102527122116,-1.3896037098781733e-12,-1.734723475976807e-18
4.43,3.261720963221434,0.26909244903556473,-0.11862455186013598,3.932384787419282,0.44716958468213047,0.12776662074673725,-0.013759558197140037,0.05080941293742675,-0.022258329678361173,1.1236102527122116,-1.387903680871716e-12,-1.734723475976807e-18
4.44,3.2658887590828685,0.2678975045583584,-0.12036070628673312,3.936867773859346,0.44944255744875955,0.1276279834724631,-0.013968170009638153,0.050699207990726386,-0.021715255220727217,1.1236102527122116,-1.3941209298096169e-12,0.0
4.45,3.2700573127962613,0.2666853080394068,-0.12207492184749491,3.9413739381317194,0.4518054016508834,0.12748725209156278,-0.014178358342506896,0.050587460776651584,-0.02116736721594977,1.1236102527122116,-1.4195589148613408e-12,3.469446951953614e-18
4.46,3.2742265448589953,0.26545608001738275,-0.12376696861388348,3.945904186572148,0.4542596524727121,0.12734441147302913,-0.014389996480743104,0.05047416480420369,-0.020614922106661746,1.1236102527122116,-1.458354270678086e-12,-3.469446951953614e-18
4.47,3.2783963749257556,0.2642100433284113,-0.12543661699659198,3.9504594411997704,0.4568069116472918,0.12719944774920697,-0.014602958475650064,0.05035931471921582,-0.020058175882241937,1.1236102527122116,-1.4895029654127256e-12,3.469446951953614e-18
4.48,3.282566721846786,0.2629474231034887,-0.12708363757990057,3.9550406403914056,0.45944884928145113,0.1270523483079104,-0.014817119188742126,0.05024290629433904,-0.019497383977699134,1.1236102527122116,-1.487900080920923e-12,-1.734723475976807e-18
4.49,3.286737503706218,0.2616684467675937,-0.12870780095029613,3.9596487395744657,0.4621872057612746,0.12690310178410738,-0.015032354334641259,0.05012493641849429,-0.01893280117411367,1.1236102527122116,-1.4386339342031818e-12,1.734723475976807e-18
4.5,3.2909086378604515,0.2603733440405516,-0.13030887751904704,3.964284711939417,0.46502379374024616,0.12675169805118114,-0.015248540522948325,0.0500054030857935,-0.018364681500675727,1.1236102527122116,-1.3486087246938894e-12,1.734723475976807e-18
4.51,3.295080040976546,0.25906234693971275,-0.1318866373384173,3.9689495491727165,0.4679605002122504,0.12659812821177766,-0.015465555299073288,0.049884305383934305,-0.017793278138357235,1.1236102527122116,-1.250576031619488e-12,-5.204170427930421e-18
4.5200000000000005,3.299251629070599,0.2577356897845051,-0.13344084991121147,3.9736442622111503,0.4709992886716582,0.1264423845882486,-0.015683277184011683,0.04976164348207312,-0.017218843325248874,1.1236102527122116,-1.1946138522844763e-12,-5.204170427930421e-18
4.53,3.303423317546082,0.2563936092029232,-0.134971283993336,3.978369882018493,0.4741422013627481,0.12628446071269944,-0.015901585713056582,0.049637418618182924,-0.016641628263590516,1.1236102527122116,-1.2224804502025677e-12,-5.204170427930421e-18
4.54,3.3075950212321046,0.2550363441400118,-0.136477707389068,3.9831274603854214,0.4773913616207439,0.12612435131665173,-0.016120361473438982,0.049511633085904,-0.01606188302851811,1.1236102527122116,-1.3227335893262193e-12,-5.204170427930421e-18
4.55,3.3117666544216093,0.2536641358684097,-0.13795988673881246,3.987918070753401,0.4807489763067274,0.12596205232033078,-0.016339486140903997,0.04938429022090991,-0.015479856478534115,1.1236102527122116,-1.376315728052191e-12,0.0
4.5600000000000005,3.315938130910417,0.252277228001052,-0.13941758730145073,3.9927428090582873,0.48421733833815184,0.12579756082161928,-0.016558842515532895,0.049255394387133444,-0.014895796167402681,1.1236102527122116,-1.4011708460159866e-12,0.0
4.57,3.3201093640351775,0.25087586650606825,-0.14085057272530413,3.9976027946063266,0.4877988293181308,0.12563087508461543,-0.016778314556094732,0.0491249509621139,-0.014309948258217336,1.1236102527122116,-1.4009626791988694e-12,-1.734723475976807e-18
4.58,3.3242802667114915,0.2494602997241633,-0.1422586048121039,4.002499170974261,0.49149592226429956,0.12546199452791554,-0.016997787413518164,0.048992966322145795,-0.013722557439095603,1.1236102527122116,-1.3988601943459855e-12,-3.469446951953614e-18
4.59,3.32845075147208,0.24803077838832155,-0.1436414432716844,4.007433106937606,0.49531118444026656,0.12529091971252052,-0.0172171474632489,0.048859447826935756,-0.01313386684069429,1.1236102527122116,-1.4369200274089167e-12,-1.734723475976807e-18
4.6000000000000005,3.332620730504713,0.24658755564596704,-0.14499884546703404,4.012405797428561,0.49924728029160137,0.1251176523294168,-0.017436282336495145,0.04872440380379538,-0.012544117955567941,1.1236102527122116,-1.52312884527106e-12,5.204170427930421e-18
4.61,3.336790115690105,0.2451308870837181,-0.1463305661500283,4.017418464523081,0.5033069744879364,0.12494219518686146,-0.017655080950457824,0.04858784353149394,-0.011953550559293955,1.1236102527122116,-1.6209950048917676e-12,3.469446951953614e-18
4.62,3.340958818639741,0.24366103075484197,-0.1476363571872655,4.022472358458443,0.5074931350728512,0.12476455219737781,-0.017873433537529813,0.04844977722376885,-0.011362402633394487,1.1236102527122116,-1.6683390779981266e-12,0.0
4.63,3.3451267507335856,0.24217824720952066,-0.14891596727542317,4.027568758682623,0.511808736723024,0.12458472836446957,-0.018091231673450153,0.048310216012491816,-0.01077091029008274,1.1236102527122116,-1.6103299249614622e-12,-1.734723475976807e-18
4.64,3.3492938231576477,0.24068279952803417,-0.15016914164555523,4.032708974936812,0.5162568641179418,0.12440272976906025,-0.018308368304401697,0.04816917193048912,-0.010179307698855597,1.1236102527122116,-1.4333256803666927e-12,-1.734723475976807e-18
4.65,3.3534599469413564,0.23917495335696945,-0.1513956217557498,4.037894348372393,0.5208407154212105,0.1242185635556651,-0.018524737773043382,0.04802665789401543,-0.009587827014950413,1.1236102527122114,-1.185808395920418e-12,-1.734723475976807e-18
4.66,3.357625032994701,0.23765497694856447,-0.15259514497156604,4.043126252703705,0.5255636058742169,0.12403223791830308,-0.01874023584347134,0.04788268768488216,-0.008996698309679127,1.1236102527122116,-9.744982598647312e-13,0.0
4.67,3.36178899214511,0.23612314120329314,-0.15376744423367078,4.048406095397922,0.5304289715025658,0.12384376208615545,-0.0189547597251066,0.0477372759322424,-0.008406149502646197,1.1236102527122116,-9.24690879422485e-13,-5.204170427930421e-18
4.68,3.3659517351740194,0.23457971971580185,-0.1549122477120932,4.053735318903361,0.5354403729353037,0.12365314630897895,-0.019168208095510664,0.04759043809403781,-0.00781640629585318,1.1236102527122116,-1.09619952004536e-12,3.469446951953614e-18
4.69,3.3701131728530953,0.23302498882430414,-0.1560292784465176,4.059115401917551,0.5406014993364986,0.12346040184228012,-0.019380481122134405,0.04744219043811414,-0.007227692109685237,1.1236102527122116,-1.348331168937733e-12,1.734723475976807e-18
4.7,3.3742732159806383,0.23145922766370383,-0.15711825397382556,4.06454786069195,0.5459161724471802,0.12326554093232078,-0.019591480483263014,0.047292550023315755,-0.006640228020544998,1.1236102527122116,-1.4023157635101313e-12,0.0
4.71,3.3784317754190853,0.229882718222811,-0.15817888594439525,4.070034250367114,0.5513883507342662,0.12306857680101496,-0.019801109388470718,0.047141534680941094,-0.006054232699864357,1.1236102527122116,-1.4285586602547085e-12,5.204170427930421e-18
4.72,3.3825887621293553,0.2282957454048938,-0.15921087971441245,4.075576166372723,0.557022133650232,0.12286952363040281,-0.02000927259687722,0.046989162994578455,-0.00546992235605822,1.1236102527122116,-1.4113710200547303e-12,0.0
4.73,3.3867440872069388,0.22669859709296844,-0.1602139339286207,4.0811752458548956,0.5628217659919033,0.12266839654716148,-0.020215876435333558,0.046835454280827346,-0.004887510677510209,1.1236102527122116,-1.434054264226603e-12,5.204170427930421e-18
4.74,3.390897661916975,0.22509156421902676,-0.1611877400833298,4.086833169153238,0.5687916423597944,0.12246521160678925,-0.02042082881521474,0.04668042856931004,-0.004307208777739453,1.1236102527122116,-1.5597731439775941e-12,0.0
4.75,3.395049397729137,0.2234749408377074,-0.16213198207253246,4.092551661322554,0.5749363117105506,0.12225998577765101,-0.02062403924832783,0.04652410658258428,-0.0037292251423040323,1.1236102527122116,-1.7654558370772122e-12,6.938893903907228e-18
4.76,3.399199206352342,0.22184902420462366,-0.16304633571650454,4.09833249369961,0.5812604819955153,0.12205273692489656,-0.02082541886195759,0.046366509715991,-0.0031537655774289963,1.1236102527122116,-1.9454507449445657e-12,3.469446951953614e-18
4.7700000000000005,3.403346999769241,0.22021411485953277,-0.1639304682719847,4.104177485515936,0.5877690248772195,0.12184348379425076,-0.021024880413033666,0.046207660017422436,-0.002581033160377579,1.1236102527122116,-1.9619028623907298e-12,3.469446951953614e-18
4.78,3.407492690270417,0.21857051671453326,-0.1647840379230268,4.110088505557662,0.5944669805140186,0.12163224599567542,-0.02122233830140346,0.046047580166994694,-0.0020112281915825106,1.1236102527122116,-1.7175358357768289e-12,6.938893903907228e-18
4.79,3.4116361904882493,0.21691853714747467,-0.16560669325162028,4.116067473873387,0.6013595624013383,0.12141904398690194,-0.021417708582195924,0.045886293456606955,-0.0014445481485504154,1.1236102527122116,-1.2242776237236797e-12,0.0
4.8,3.4157774134303733,0.2152584871007683,-0.16639807268717174,4.122116363531059,0.6084521622559964,0.1212038990568349,-0.02161090897726104,0.04572382376936868,-0.0008811876415520115,1.1236102527122116,-6.402170460440004e-13,-3.469446951953614e-18
4.8100000000000005,3.4199162725126846,0.21359068118578256,-0.1671578039339427,4.128237202424872,0.6157503549278642,0.12098683330882547,-0.02180185888567067,0.045560195558873584,-0.0003213383711069377,1.1236102527122116,-2.4504703821648377e-13,-3.469446951953614e-18
4.82,3.424052681591829,0.21191543779301045,-0.16788550337553748,4.134432075133168,0.6232599033206206,0.12076786964381468,-0.021990479393265087,0.04539543382829766,0.00023481091272740257,1.1236102527122116,-3.220479438681423e-13,0.0
4.83,3.428186554997123,0.21023307920819326,-0.16858077545553604,4.140703124828332,0.6309867633005962,0.12054703174334558,-0.022176693281229128,0.04522956410929513,0.0007870744492553122,1.1236102527122116,-9.118678034880645e-13,0.0
4.84,3.432317807561846,0.20854393173458918,-0.16924321203336978,4.1470525552396715,0.6389370885695611,0.12032434405244455,-0.02236042503367976,0.045062612440664375,0.0013352695042211302,1.1236102527122116,-1.4004838955194998e-12,-3.469446951953614e-18
4.8500000000000005,3.4364463546564488,0.20684832582257795,-0.1698723917249191,4.153482632639382,0.6471172354661122,0.1200998317628298,-0.022541600845820922,0.04489460534859682,0.001879216406481598,1.1236102527122116,-1.402496174751633e-12,3.469446951953614e-18
4.86,3.4405721122203907,0.20514659620590434,-0.17046787921578788,4.159995687876884,0.6555337676706354,0.11987352079585052,-0.02272014863096286,0.04472556982653467,0.0024187385827132736,1.1236102527122116,-1.4058060271437967e-12,0.0
4.87,3.4446949967912195,0.2034390820438627,-0.17102922453633726,4.166594118505133,0.664193460784443,0.11964543778504029,-0.022895998024809246,0.04455553331278483,0.00295366258869436,1.1236102527122116,-1.400914106941542e-12,0.0
4.88,3.4488149255356917,0.2017261270718359,-0.17155596232306283,4.173280390910708,0.6731033067256,0.11941561005899225,-0.023069080390880757,0.04438452367035244,0.0034838181407251326,1.1236102527122116,-1.4204262765993292e-12,-3.469446951953614e-18
4.89,3.4529318162794005,0.20000807975901755,-0.17204761104938188,4.180057042497646,0.6822705179052264,0.11918406562397915,-0.023239328824574915,0.04421256916609417,0.0040090381448987834,1.1236102527122116,-1.5119017149345382e-12,-3.469446951953614e-18
4.9,3.457045587536217,0.19828529347398055,-0.17250367222959534,4.186926683913505,0.6917025311281364,0.11895083314659068,-0.02340667815649741,0.04403969844993048,0.004529158724801648,1.1236102527122116,-1.671156268923113e-12,1.0408340855860843e-17
4.91,3.4611561585374693,0.19655812665835565,-0.17292362959605073,4.193892001312775,0.7014070111581369,0.11871594193637926,-0.023571064955129707,0.043865940534178735,0.005044019247715414,1.1236102527122116,-1.796215953753233e-12,3.469446951953614e-18
4.92,3.4652634492607906,0.19482694300888018,-0.1733069482495327,4.200955758652746,0.7113918538809211,0.1184794219285053,-0.02373242752887819,0.04369132477304721,0.0055534623493750344,1.1236102527122116,-1.7011739239514156e-12,-6.938893903907228e-18
4.93,3.469367380458551,0.19309211166808293,-0.17365307378290656,4.208120800016955,0.7216651889892659,0.11824130366637346,-0.02389070592752473,0.04351588084230473,0.006057333957309084,1.1236102527122116,-1.202704602576432e-12,-1.0408340855860843e-17
4.94,3.4734678736858067,0.1913540074238655,-0.17396143137804262,4.215390051961323,0.7322353821062323,0.11800161828425056,-0.024045841943069354,0.04333963871910919,0.006555483312759718,1.1236102527122116,-2.617905892066119e-13,6.938893903907228e-18
4.95,3.477564851327688,0.1896130109182446,-0.17423142487604587,4.222766525878111,0.743111036252066,0.11776039748985696,-0.02419777910991911,0.043162628661941746,0.007047762991140412,1.1236102527122116,8.746128821179866e-13,0.0
4.96,3.4816582366261506,0.18786950886551576,-0.1744624358208189,4.230253320372794,0.7543009925495535,0.11751767354692191,-0.024346462704336252,0.04298488119055059,0.007534028920947136,1.1236102527122116,1.628745749382432e-12,3.469446951953614e-18
4.97,3.4857479537060176,0.1861238942801041,-0.17465382247598338,4.237853623648993,0.7658143300504672,0.11727347925769462,-0.02449183974300905,0.04280642706575914,0.00801414040098464,1.1236102527122116,1.2912032554268649e-12,6.938893903907228e-18
4.98,3.4898339276002366,0.18437656671436253,-0.17480491881518662,4.245570715896549,0.7776603645525221,0.11702784794540187,-0.02463385898055348,0.042627297268936826,0.008487960115711651,1.1236102527122116,-3.3315711300829776e-13,3.469446951953614e-18
4.99,3.4939160842742853,0.18262793250658213,-0.17491503348592824,4.253407971677541,0.7898486462617031,0.11678081343664698,-0.024772470905707784,0.04244752298088558,0.008955354148458071,1.1236102527122116,-1.5816792320322293e-12,3.469446951953614e-18
5.0,3.4979943506539897,0.18087840503953503,-0.1749834487799992,4.261368862197676,0.8023889561354367,0.11653241004471314,-0.024907627741386645,0.04226713556551567,0.009416191997861617,1.1236102527122116,-1.5599119218556723e-12,-3.469446951953614e-18
5.01,3.502068654650836,0.17912840500940858,-0.1750094195774994,4.269456957558473,0.8152913007355694,0.11628267255244844,-0.025039283442757066,0.04208616655218571,0.009870346591535212,1.1236102527122116,-1.5726239754876303e-12,6.938893903907228e-18
5.0200000000000005,3.5061389251827895,0.17737836070509383,-0.17499217224343008,4.277675929056426,0.828565905398636,0.11603163619422369,-0.025167393689337104,0.04190464761251843,0.010317694292856068,1.1236102527122116,-1.5276599429903115e-12,6.938893903907228e-18
5.03,3.5102050921989765,0.17562870829887928,-0.17493090354734406,4.286029551298108,0.8422232054932777,0.11577933663900473,-0.025291915882146035,0.04172261054329571,0.010758114912157325,1.1236102527122116,-1.42785089307651e-12,-3.469446951953614e-18
5.04,3.5142670867026515,0.17387989214802216,-0.17482477956688228,4.294521704248073,0.8562738355358742,0.11552580997318294,-0.025412809138731042,0.041540087247867306,0.011191491714999615,1.1236102527122116,-1.3668788323428771e-12,-6.938893903907228e-18
5.05,3.518324840773637,0.17213236510712818,-0.17467293458938946,4.303156375158437,0.8707286159037156,0.11527109268342543,-0.0255300342875877,0.04135710971762284,0.011617711429121644,1.1236102527122116,-1.3817974542362776e-12,-6.938893903907228e-18
5.0600000000000005,3.522378287590259,0.1703865888513674,-0.1744744700191943,4.3119376603507105,0.8855985368595928,0.11501522163956927,-0.025643553862228295,0.041173710013793205,0.012036664250330509,1.1236102527122116,-1.405556226963256e-12,3.469446951953614e-18
5.07,3.5264273614507573,0.16864303421055804,-0.17422845329813955,4.320869766820474,0.9008947395743925,0.11475823407758494,-0.02575333209496962,0.04098992024967001,0.012448243847391955,1.1236102527122116,-1.3845244395405132e-12,1.0408340855860843e-17
5.08,3.5304719977942005,0.16690218151414551,-0.1739339168469472,4.32995701363548,0.9166284938050729,0.11450016758263326,-0.025859334910305294,0.0408057725731275,0.012852347365755988,1.1236102527122116,-1.4234446954475288e-12,0.0
5.09,3.534512133220881,0.16516452094711037,-0.17358985703500457,4.339203833097746,0.9328111718542189,0.11424106007224154,-0.025961529917496885,0.0406212991491052,0.013248875429700841,1.1236102527122116,-1.5933782071542169e-12,3.469446951953614e-18
5.1000000000000005,3.5385477055121517,0.1634305529156759,-0.17319523319035787,4.3486147716274735,0.9494542184178262,0.11398094977950604,-0.026059886402630367,0.040436532142166165,0.013637732143291854,1.1236102527122116,-1.5795212360281141e-12,1.0408340855860843e-17
5.11,3.542578653649684,0.16170078842117172,-0.17274896667041567,4.358194490302727,0.9665691159023002,0.11371987523624898,-0.026154375321650596,0.04025150370050583,0.014018825091919165,1.1236102527122116,-1.590075293655957e-12,6.938893903907228e-18
5.12,3.546604917834243,0.15997574944500134,-0.17224993999097626,4.3679477650562895,0.9841673447034599,0.11345787525640043,-0.026244969291095023,0.04006624593859247,0.01439206534042971,1.1236102527122116,-1.510798430803817e-12,0.0
5.13,3.5506264395040392,0.158255969340925,-0.17169699604764493,4.377879486425968,1.0022603379800845,0.1131949889194869,-0.02633164257992806,0.03988079092145242,0.01475736743189831,1.1236102527122116,-1.3998177617047247e-12,6.938893903907228e-18
5.14,3.5546431613524287,0.1565419932349289,-0.17108893743661774,4.387994658831849,1.0208594303737781,0.11293125555417706,-0.026414371100421392,0.039695170648661765,0.015114649384712629,1.1236102527122116,-1.4159021177739817e-12,6.938893903907228e-18
5.15,3.558655027344929,0.15483437843090492,-0.17042452589729698,4.39829839931234,1.0399758001145536,0.11266671472181168,-0.02649313239849504,0.03950941703836291,0.015463832688514307,1.1236102527122116,-1.5464296510003805e-12,-3.469446951953614e-18
5.16,3.5626619827357278,0.15313369482106162,-0.16970248190322368,4.408795935641749,1.0596204039080608,0.11240140620004173,-0.02656790564403873,0.03932356191188313,0.015804842299497242,1.1236102527122116,-1.6212794995418278e-12,0.0
5.17,3.5666639740838835,0.15144052529999197,-0.16892148442780072,4.4194926037521665,1.0798039039654594,0.11213536996669994,-0.026638671621217167,0.03913763697903139,0.016137606634994237,1.1236102527122118,-1.598894627807823e-12,0.0
5.18,3.570660949269291,0.14975546618110305,-0.16808017091110491,4.430393844383218,1.1005365865070063,0.11186864618397657,-0.026705412718224072,0.03895167382359144,0.016462057566723517,1.1236102527122116,-1.5927051344455379e-12,-6.938893903907228e-18
5.19,3.574652857507046,0.14807912761018072,-0.167177137455789,4.4415051988861975,1.1218282711014407,0.11160127518213023,-0.026768112916388056,0.03876570388843628,0.01677813041306894,1.1236102527122116,-1.5973888878306752e-12,6.938893903907228e-18
5.2,3.5786396493618793,0.1464121339765125,-0.16621093929524547,4.452832304062537,1.143688210100984,0.11133329744359335,-0.026826757779399437,0.0385797584615105,0.01708576393074333,1.1236102527122116,-1.5574486145197852e-12,-6.938893903907228e-18
5.21,3.5826212767623034,0.14475512431842089,-0.16518009157110172,4.46438088594003,1.1661249774654383,0.11106475358735178,-0.026881334442371924,0.038393868662326615,0.017384900305595134,1.1236102527122116,-1.509445346492555e-12,-3.469446951953614e-18
5.22,3.5865976930138546,0.14310875271887255,-0.1640830704598153,4.476156752386622,1.189146346283653,0.11079568435327689,-0.02693183160046397,0.038208065428524875,0.017675485142437865,1.1236102527122116,-1.5694945343369682e-12,2.0816681711721685e-17
